text	stwr
» Welch ein merkwürdiger Wechsel der Temperatur! « rief sie, und sie fand zu der meteorologischen Bemerkung ein Dichterzitat	DS
Ein Windstoß fuhr aus dem betränten Grunde,	DS
Und es erblitzte purpurrotes Licht,	DS
murmelte sie, und der Justizrat, auf die schindelgedeckten Häuser und Hütten deutend, brachte die Terzine und den dritten Gesang der » Hölle « mit einem gewissen mürrischen Nachdruck zu Ende.	NN
Hinsank ich ohne meines Daseins Kunde,	DS
Wie unter eines schweren Schlafs Gewicht,	DS
zitierte er und fügte seinerseits hinzu:	NN
» Es haben schon mehr Leute ausfindig gemacht, daß es hier gewöhnlich ziemlich kühl weht.	DS
Das ist nervenstärkend, Baronin; und was den Schlaf anbetrifft, so habe ich seinetwegen hier Quartier genommen.	DS
Er hat sich niemals im Leben zu schwer auf mich gelegt;– auf meines Daseins Kunde aber verzichte ich dann und wann mit dem größtenVergnügen. «	DS
» Um so weniger finde ich es passend und berechtigt, daß Sie mich vorhin so grimmig anfuhren und von Ihrer Amtserfahrung und Kriminalgesetzbuchweisheit aus lächerlich machten. «	DS
Wenn wir demnächst einmal wieder eine Partie Billard zusammen spielen, wollen wir die Kontroverse fortsetzen, Frau Salome.	DS
Wenn wir uns jetzt nicht beeilen, wird wahrscheinlicherweise mein Besuch des Wartens überdrüssig werden und heimgehen, ohne eine Visitenkarte zurückzulassen. «	DS
Er ergriff von neuem den Zügel des Maultiers und führte es von dem Waldpfade auf den steinigen Dorfweg und dem Dorfe zu.	NN
Die schöne Frau lachte und sagte:	NN
» So seid ihr! «	DS
» Ja, so sind wir! « brummte Scholten.	DS
» Als ob noch jemand nötig hätte, mir das zu sagen ?! «	DS
Fünftes Kapitel	NN
Wie unter eines schweren Schlafes Macht lag trotz der Tageshelle das Dorf da.	NN
Was die drei anging, so war der Esel der gleichmütigste unter ihnen; aber auch er hatte sich mit seinem Verdruß abzufinden.	NN
Es wuchsen ausgezeichnete Disteln farbenprächtig zwischen dem Gestein bis in den Weg; man wußte ihren Zuckergehalt wohl zu taxieren, aber der zweibeinige Narr mit dem dicken Prügel und dem ewigen widerlichen, unverständlichen Menschengeschnatter zog nicht am Zügel, sondern er riß an ihm, und die dumm-unverschämte Kreatur, die man den lieben langen Tag auf dem Rücken gehabt hatte, hätte einem freilich durch ihren Anblick den Genuß an der vollsten Krippe verleiden können.	RP
» Was ist Talent für Lebensbehagen? « murmelte in dem Augenblick der Justizrat Scholten.	DS
» Nichts als die Gabe, aus dem Qualm etwas zu machen, der von dem Feuer der Leidenschaften in der Luft wirbelt! «	DS
Die Frau Salome aber sah mit ihren orientalischen Augen auf das stumme Dorf.	NN
Kein Kindergeschrei– kein Gänsegeschnatter– kein fröhliches Singen der Feldarbeiter!	NN
Viel Gebüsch doch wenige Obstbäume um die Schindelhäuser.	NN
Eine graue Steinkirche abseits auf einem Hügel zwischen den Gräbern des Dorfes; das hohe Gebirge seitwärts über den Wäldern, und nach der andern Richtung hin, über die Dächer, das Gebüsch und die mageren Felder hinaus, die ferne blaue Ebene!	NN
» Es ist ein einsilbiges Volk, das hier haust «, sagte Scholten.	DS
» Zum größten Teil befindet es sich gegenwärtig sogar unter der Erde; drei Viertel der männlichen Bevölkerung treiben Bergbau, und das letzte Viertel mit den Weibern befindet sich im Walde oder auf denÄckern.	DS
Sie haben kurz anzubeißen, das sehen Sie schon den Kindergesichtern an.	DS
Manchmal passieren da Geschichten, die das Gepräge eines ganz andern Säkulums tragen.	DS
Sie stoßen auf Worte, Ausdrücke, Ansichten, die ganz sonderbar nach der Wüstenei des siebzehnten Jahrhunderts riechen, kurz, einen idyllischern Sommeraufenthalt für einen Juristen werden Sie sich schwerlich vorstellen können, liebe Baronin.	DS
