text	stwr
Sie unterschrieben, weil sie noch nicht wußten, was der Teufel meine.	reported;indirect
Die Zeit ging um und die Frau bekam einen Buben.	NN
Als er etwas herangewachsen war, holte sich der Teufel den Buben und brachte ihn in ein verwünschtes Schloß oder an einen ähnlichen Platz.	NN
Da mußte der Knabe etwas lernen.	NN
( Wohin er kam und was er dort treiben mußte– hat der Erzähler vergessen.)	IS
Alle Jahre einmal aber durfte der Knabe seine Eltern besuchen.	NN
Als er wieder einmal daheim war, und gerade ein Vögelchen auf einem Baum am Hause pfiff, fragte er seinen Vater:	NN
» Wißt Ihr, was das Vögelchen pfeift? «	DS
Der antwortete natürlich: » Nein «, dachte aber bei sich, du mußt doch schon viel gelernt haben, wenn du das weißt.	DS
Der Sohn sagte jetzt:	NN
» Das Vögelchen pfeift: Ihr müßt mich noch einmal mit eigener Hand bedienen «.	DS
Der Sohn kam in dem Schloß, wo er war, auch in den Stall.	NN
Da standen drei Esel.	NN
Der eine von ihnen stand jederzeit verkehrt, mit dem Hinterteil am Barren.	NN
Drehte er den Esel herum, so stand der am andern Tag doch wieder so.	NN
Und als er ihn so dreimal herumgedreht hatte, fing der Esel an zu plaudern und sagte, der Bursche solle in den Hof gehen und dort seinen Kopf in den Brunnen eintunken, seine Haare würden davon goldig; er solle das aber nicht sehen lassen und seinen Kopf verbinden.	reported;indirect
Nachher gab ihm der Esel auch den Ort an, wo sieben Kugel lägen, und trug ihm auf, diese zu holen und zu sich zu stecken; denn, wenn er die habe, könne sie der Teufel auf ihrer Flucht nicht einholen.	IS
Als der Bursche die Kugeln hatte, setzte er sich auf den Esel, und der sprengte davon.	NN
Aber der Teufel eilte nach.	NN
Die Flüchtlinge kamen an einen See und der Bursche warf auf das Geheiß des Esels eine Kugel hinein.	RP
Der Teufel mußte erst die Kugel suchen und verweilte sich dabei.	NN
Die Flüchtlinge erreichten einen zweiten See und die zweite Kugel hielt den Teufel wieder auf.	NN
So warfen sie die sieben Kugeln aus und erreichten die Grenze, wo ihnen der Teufel nichts mehr anhaben konnte.	NN
Nun sagte der Esel zum Burschen:	NN
er solle ihm den Kopf abhacken; ein Ring falle dann heraus; drehe er den Ring, so erscheine ein schöner Jüngling, der ihm gäbe, was er verlange.	IS
Der Bursche machte es so, wie ihm geheißen war und hob den Ring auf.	RP
Jetzt zog der Bursche weiter, kam zu einem Königsschloß und verdingte sich da.	NN
Weil er den Kopf immer zugebunden trug und sich ausredete, er habe einen Grindkopf, so wurde er nur der Grindhansel geheißen.	reported;indirect
Auf einmal bekam des Königs Tochter ein Kind und wußte niemand, wer Vater dazu sei.	IS
Es wurden nun viele vorgeladen, auf die ein Verdachtfiel, und das Kind bekam einen Strauß in die Hand; den würde es dem geben, so glaubte man, der sein Vater sei.	IS
Aber keiner erhielt den Strauß.	NN
Die ganze Dienerschaft war schon abgefertigt, aber ohne Erfolg.	NN
Der König fragte jetzt, ob niemand mehr im Schlosse sei, und als man ihm sagte, nur Grindhansel fehle noch, ließ er auch diesen holen.	IS
