text	stwr
» Ach, wie niedlich!	DS
wie wunderhübsch! « rief das junge Weib und schlug in die Hände.	DS
» Wer hat wohl je eine so köstliche Fliege gesehn! «	DS
» Ich wollte, « rief der Bauer, » sie machte sich sogleich auf den Weg und flöge zu den drei Feen und untersuchte, ob sich wirklich kein Fehler fände auf den drei angegebenen Körperteilen. «	DS
Die Fliege, als diese Worte gesprochen wurden, setzte sich auf die Hinterbeine, gerade so, als wollte sie besser hören, und als Mistifax geendet, war die Fliege auf und davon.	RP
Sie blieb die ganze Nacht weg und kehrte erst am andern Tage wieder.	NN
Als Mistifax aufwachte, saß sie auf seinem Kopfpfühl, und eine feine Stimme sprach:	NN
» Die erste ist ein hübsches Schneckchen	DS
Doch auf dem Busen ist ein Fleckchen.	DS
Die zweite hat– o weh!	DS
–	DS
Ein Wärzchen an dem kleinen Zeh–	DS
Die dritte hat zur Stund'	DS
Ein Härchen auf dem linken Rund. «	DS
» Potztausend! « rief der junge Bauer und sprang auf, » das ist mir sehr lieb zu erfahren.	DS
Aber, wie zum Teufel hast du das herausgebracht?	DS
Ich, meiner Treu, hab' davon nichts bemerkt. «	DS
» Weil du nicht hundert Augen hast wie ich– «, sagte die Fliege.	DS
» Es ist wahr, ich habe nur zwei Augen, « rief Mistifax, » und dazu, wenn ich gewisse Dinge so recht in der Nähe sehe, so flimmert es mir vor diesen zwei Augen, so bekommen diese zwei Augen eine gewisse Schwäche, eine gewisse Undeutlichkeit– in der Tat, ich kann es nicht erklären. «	DS
» Gib dir auch keine Mühe, « sagte die Fliege, » sondern nutze die Mitteilungen, die ich dir eben gemacht.	DS
Schon versammelen sich die Feen, um dir das Todesurteil zu sprechen. «	DS
» Gemach, gemach! « rief der Bauer, » soweit ist es doch noch nicht.	DS
Also wie war es? «	DS
Ich bitte noch einmal, damit ich 's nicht verwechsle, und der einen, die die Warze hat, das Haar gebe und umgekehrt.	DS
Die Fliege wiederholte ihren Spruch:	NN
Die erste ist ein hübsches Schneckchen,	DS
Doch auf dem Busen ist ein Fleckchen.	DS
Die zweite hat– oweh!	DS
–	DS
Ein Wärzchen an dem kleinen Zeh!	DS
Die dritte hat zur Stund'	DS
Ein Härchen an dem linken Rund.	DS
Gut! « sagte der Bauer, » nun weiß ich's.	DS
Du mußt übrigens viel herumspaziert sein auf den besagten Teilen, daß du so genau Bescheidweißt. «	DS
Und nun ging er, und sagte den drei hochmütigen jungen Feen die Wahrheit, die sie nicht ableugnen konnten, obgleich sie durchaus nicht begriffen, wie der Bauer das alles habe erfahren können.	reported;indirect
Sie hielten nun ihrerseits ihr Versprechen und gaben Mistifax die drei wertvollen Geschenke.	RP
Er richtete sich im Palast herrlich ein, schlief ganz vortrefflich in dem prächtigen Bett mit seiner Fifine, und den Diamant auf dem Boden des Nachtgeschirrs verkaufte er, erhandelte sich dafür ein Königreich, in welchem er sehr weise herrschte und regierte.	NN
Die Fliege blieb bei ihm und besorgte für ihn allerlei kleineGeschäfte.	NN
Eines Tages schickte er sie aus, um nach einem Manne zu suchen, der an einer ungeheuren Nase kenntlich sei.	NN
Sie sollte sich erkundigen, wie es ihm ginge, und ihn womöglich gleich mitbringen, damit er im Königreiche wohne und ein sorgenfreies Alter habe.	IS
