text	stwr
Ich war gezwungen, hier zu lächeln, während dort Thränen meine Blicke verschleierten, Meine Jugend mit all ihren holden Träumen ist zerstoben, und dem mit dem Ernst des Lebens vertraut gewordenen Manne blieb Nichts, als die Erinnerung.	RP
Aber die Erinnerung hat einen milderen, weniger schmerzhaften Charakter angenommen, seit ich meine wechselvollen Erlebnisse in geordneter Weise niederzuschreiben vermochte.	RP
Mit viel Schwierigkeiten hatte ich oft zu kämpfen, um dem Tage einige Stunden abzugewinnen und die unterbrochene Arbeit wieder aufzunehmen.	NN
Doch es ist mir gelungen, und je größer die Hindernisse, welche sich mir entgegenstellten, um so lieber gewann ich meine Arbeit.	NN
Es ist ein umfangreiches Manuscript geworden, und um leinen Preis möchte ich es verlieren.	NN
Ich will es daher zurücklassen und, da ich den nächsten Winter ebenfalls wieder hier in meiner Abgeschiedenheit zu verleben gedenke, an einem sichern Ort vergraben.	NN
Sollte der Tod mich auf meinen nicht ungefährlichen Jagdzügen ereilen, so weiß wenigstens meine arme Mandanenwaise, wo ich meinen Schatz aufbewahrt habe.	IS
Sie wird ihn zu finden wissen und ihn einem Missionair zur Verfügung stellen, zugleich aber auch die fehlenden Blätter, welche mein Ende betreffen, leicht durch mündliche Berichte ergänzen können.	RP
Und doch, wer wird sich um das mir zugefallene Loos kümmern, wenn ich erst verschollen bin?	NN
Niemand, Niemand; nur Schanhatta trauert vielleicht eine kurze Zeit um ihren Wohlthäter, um ihn dann ebenfalls zu vergessen.	RP
Sei dem, wie ihm wolle; fließt meinem Andenken nur eine einzige Thräne, so habe ich nicht ganz umsonst gelebt– und Schanhatta wird gewiß an meinem Grabe weinen.	NN
Armes Kind, es wäre vielleicht meine Pflicht, Dich im Laufe dieses Sommers auf einer Mission unterzubringen, um Dich der Segnungen der Civilisation theilhaftig werden zu lassen; ist aber auch die verfeinerte Civilisation wirtlich ein Segen für Dich?	NN
Und dann, wer sollte im nächsten Winter meine Einsamkeit mit mir theilen, wer sollte mir in meinen kleinen häuslichen Verrichtungen beistehen, mich auf meinen Ausflügen zu meinen Pferden und nach den Biberfallen begleiten?	NN
Wer sollte meine Mokassins so schon sticken, meine wildledernen Kleidungsstücke ergänzen und mir die Speisen bereiten?	NN
Wer endlich sollte mir in den Dämmerungsstunden oder vor dem flackernden Feuer, wenn 's draußen stürmt und schneit, durch kindliches Geplauder die Zeit verkürzen, mit schüchterner, fast ängstlicher Aufmerksamkeit meine Nabenfeder beobachten, wenn sie über das Papier hinfliegt, und mir in späten Stunden, während ich arbeite, mit brennenden, in Fett getauchten Holzspänen und Rindenfasern leuchten?	RP
Nein, gute Schanhatta, ein Jahr kannst Du immerhin noch bei mir bleiben; Du zählst höchstens dreizehn Winter, außerdem lernst Du ja auch von mir.	NN
Hast Du aber erst Dein muthmaßlich vierzehntes Jahr zurückgelegt, dann, ja dann will ich mich gewiß von Dir trennen und Dich der väterlichen Fürsorge eines presbyterianischen Geistlichen übergeben, und die größte Freude soll es mir gewähren.	NN
Dich nach Jahren als die gebildete Gattin eines braven Grenzbewohners wiederzufinden.	NN
So schließe ich denn meine Winterarbeit, um sie auf wenigstens sieben Monate dem Schooße der Erde anzuvertrauen.	NN
Mitten in meiner Hütte will ich sie vergraben, gerade da, wo jetzt das Feuer brennt, und die letzte Zeit meines Aufenthaltes hindurch über meinem Manuscript den glimmenden Kohlenhausen schüren.	NN
