text	stwr
Nu keem he bi den König an:	NN
» Dag, Herr König. «	DS
» Guten Tag, mein Sohn, willst du mir auch die Hasen hüten? «	DS
» Ja wull, Herr König, dat wull ik noch «, sä Hans.	DS
De Hasen worren utlaten; do fleut he op den enen Enden vun sien lütten Stock, do weren de Hasen œwer alle Bargen.	NN
Do fleut he op den annern Enden, do weren se alle nęgen neeg biem.	NN
He dreef nu mit se loos un hött se, un keem bald op en hogen Barg.	NN
As he da nu op is, so kummt de Ries herut un seggt:	NN
» Jung, wat wullt du hier op minen Barg? «	DS
» Gott «, seggtHans, » ik weer güstern op sin Broder sinen Barg un de hett mi nicks seggt. «	DS
Do sä de Ries:	NN
» Ja denn kumm hęr un see mi en bęten op den Kopp to. «	DS
Nu lę( legte) de Ries sik dal mitten Kopp in Hans sien Schoot, un Hans seegem den en bęten na;he slöppt awers bald in.	NN
Do neem Hans sinen lütten witten Stock un sloogem damit in de Dünn; do weer de Ries dood.	NN
Nu visenteer heem allerwęgens deTaschen, un funn da en groten koppern Slœtel in; de Slœtel paß ganz akkeraat to den Barg.	NN
Hans sloot den Barg damit op un güng herin.	NN
Do hung da annen Bœn en groot koppern Swęrt un unner dat Swęrt hung en Buttel, da stunn op schręwen:	NN
Wer aus dieser Flasche trinkt,	DS
Der kann mich schwingen wie der Wind.	DS
Hans drunk un eenmal ut den Buttel; do isem dat Swęrt noch so stief as en Brootmeß;he drinkttom tweten Maal, do kunn he't all en lütt bęten rögen( bewegen); awer as hetom drütten Maal drunk, do kunn he't swingen wie de Wind.	NN
Nu wull Hans sik dat allens en bęten in den Barg beseen, do gung he in de Stuuv, do leeg da en Fru int Bett un sleep mit en lütt Kind innen Arm.	NN
De haut Hans glieks den Kopp af.	NN
Nu keem Hans in den Stall; do stunn da en sadelt Pęrd mit en koppern Sadel unnen koppern Toom un en Hund mit en koppern Halsband weer dabi.	NN
He gifft de beiden nu eerst wat to fręten un fodert se; nös slütt he den Barg achter sik to un drifft mit de Hasen nan König.	NN
Dat weer de eerste Dag.	NN
As he nu 's Abends werrer na Huuskeem, freu de ol' Vader sik œwer de Maten, datem dat so guud gaan weer.	NN
Den annern Morgen kreeg Hans wedder sien Aschpannkoken un sien Buttel Water mit un gung loos.	NN
Do bemöttem de ole Mann wedder un froog, woem dat gaan weer.	IS
» Och ganz schön «, sä Hans un vertellem allens, un geefem wedder vun den Aschpannkoken af to ęten un ut den Buttel Water to drinken.	reported;direct
Do sä de ole Mann, dat he dat vun Daag( heute) man ębenso maken schull, un wenn he op den tweten Barg keem, keem da wedder en Ries herut un sä: » Jung, wat wullt du hier op minen Barg? «	IS
Denn mustu seggen:	IS
» Gott, ik weer güstern op sin Broder sinen Barg un de hett mi nicks seggt. «	IS
Denn seggt de Ries:	IS
» Denn kumm hęr un see mi en bęten op den Kopp na. «	IS
» So mustuem dood slagen unem allens afnęmen. «	DS
Hans gung nu wedder ton König: » Dag, Herr König! «	DS
» Guten Tag, mein Sohn, willst du mir wieder die Hasen hüten? «	DS
» Ja wull, Herr König «, seggt he.	DS
