text	stwr
Wer unkt dort unten?	DS
Man nenne sich und gebe Kunde, was man will zu solcher Zeit und Stunde! «	DS
Horch, abermals ein Ächzen, ein Geseufz und Wimmern wie aus dem Grabe Werthers und dann	NN
Erklang es von der Straße	NN
Gar greulich durch die Nase:	NN
» Herr Kollege!	DS
Herr Kollege!	DS
Um Gottes willen öffneEr!	DS
Ich bin's, ich der Magister Albus.	DS
Das Fatum und die Desperation sind mir auf den Fersen!	DS
Vae misero mihi!	DS
Ich bin's, Herr Kollege, der Magister Albus!	DS
Pro dii immortales, ich kann nicht mehr; bei allem, was Ihm heilig ist, Kollege, mache Er kein Aufsehn und mache Er die Türe auf! «	DS
Noch niemalen in meinem Leben war ich so schnell die Treppe hinunter gekommen; noch niemalen in meinem Leben hatte es mir solche Schwierigkeit verursachet, das Schlüsselloch zu finden.	NN
Meine Hände zitterten, und draußen wimmerte der Magister immer herzzerbrechender.	NN
Endlich, endlich öffnete sich das rostige Schloß, der Wind blies mir das Licht aus, und schwer stürzte mir der Kollaborator auf den Leib mit dem Ruf:	NN
» Ich bin verloren!	DS
Ich bin hin! «	DS
Ich schüttelte ihn ab, schloß schnell die Türe wieder, schob die Riegel vor und rief:	NN
» Er weiß den Weg– vorwärts– nur Ruhe, Magister– Sammlung!	DS
Die Treppe hinauf!	DS
Besinnung, Besinnung, Kollege!	DS
Vorsichtig auf der Treppe– meines Schutzes ist Er sicher– das Haus ist wohl verproviantieret– wir können schon eine Blockade aushalten.	DS
Er hat mir heute abend ein großes Pläsier bereitet, Kollege Albus– da sind wir, vivat die Gänsefreiheit! «	DS
Während ich in meinem Museo die Lampe wieder anzuzünden bemüht war, hatte sich der Magister in einen Sessel geworfen, noch immer ächzend und die Stirn mit der Hand schlagend.	NN
Als ich ihn mit der brennenden Lampe beleuchtete, erschrak ich wirklich und wahrhaftig, erschrak ich nicht weniger, als meine Magd vorhin über mich selber zusammengefahren war; nie	NN
war Hermann so schön,	NN
So hat's ihm nie vom Auge geflammt!	NN
Der Magister sah bedenklich aus und schien in der Tat viel durchgemacht und erlebt zu haben seit dem Augenblicke, in welchem er triumphierend in der Honoratiorenstube im Erbherzog vom Stuhle sprang, um auf der Hausflur in die Arme des Doktor Wübbke zu sinken.	NN
Sein Jabot war zerrissen und blutbesudelt, seine Nase von einem kraftvoll geführten Schlag arg geschwollen, dito sein rechtes Auge.	NN
Ein Schoß seines schwarzen Schulmeisterröckleins war in den Händen seiner Feinde geblieben, seine Kniebänder waren geplatzt, und seine Strümpfe hingen hernieder wie die des dänischen Prinzen Hamlet in der wunderschönen, aber grauligen Tragödie von WilliamShakespeare.	NN
Man sah und roch es ihm an, daß er aus einer gewaltigen Bataille kam und daß er tapfer für seine Sache gekämpft habe; man konnte nur zwischen Mitleid und Bewunderung schwankend observieren, und nur mit Schauder konnte man an die Möglichkeit denken, gezwungen zu werden, in gleicher Weise wie er pro aris et focis, die Mamsell Hornborstel oder die Gänse von Bützow kämpfen zu müssen.	IS
Hatte der Magister Albus vorhin als Held geredet, wo war er jetzt zum Ritter geschlagen worden; von Zeit zu Zeit griff er schmerzlich atmend in die Seite, nach dem Kreuze oder nach der Schulter; er schien arge Püffe in Empfang genommen zu haben, und wenn er so viele austeilte, wie er eingenommen hatte, so gab es in dieser Nacht mehr als einen blauen Fleck am Leibe mehr als eines Bewohners der friedlichen Stadt Bützow an der Warnow.	RP
