text	stwr
Nicht mehr sein, nicht mehr sein!	FI
Jedoch man ist, man bleibt!	FI
Er schlief natürlich die ganze Nacht nicht.	NN
Morgens ging er in den grossen Park, welcher eben Mai-Toilette angelegt hatte.	NN
Ein riesiges Blumenbeet leuchtete wie Gluth und Brand, wie Schnee und übertriebene Schminke.	NN
Tulpen!	NN
Auf ganz kurzen festen Stengeln, kerzengerade, standen sie da, ziemlich gedrängt, Blumen-Regimenter, unerhört rothe, unerhört weisse im Morgensonnenlichte und ganz oben, als Gipfel des Farbenberges, geflammte, wie Blumen gewordene Fackeln.	NN
Sie dufteten gleichsam von Farbe, Farben-Vanille, Farben-Jasmin, erzeugten Migräne durch die Augen.	NN
Farbe gewordene Düfte!	NN
Er setzte sich dem Tulpenbeete gegenüber, welches unerhörte Pracht ausströmte, Extrakt von Prächten und welches man, obzwar es einem nicht gehörte, ganz und leidenschaftlich geniessen durfte.	NN
Um das Tulpenbeet herum standen Greise in schwarzen langen Röcken, junge Damen in weissen Kleidern, Kinder und Militär, eine Theater-Elevin und Studenten mit kleinen Heften.	NN
Alle begatteten sich gleichsam mit den Tulpen, genossen sie ohne Rest, sogen sie ein in sich, berauschten sich, vergassen an die Pflichten und versanken - - -.	NN
Eine Bonne sagte: » Des tulipes, mes enfants–. «	DS
Damit war alles gesagt.	RP
Die Theater-Elevin jedoch machte ein verklärtes Gesicht.	NN
Denn es gehörte zu ihrem Berufe.	NN
Er aber sass da, ausgepumpt, genussunfähig, direktement greisenhaft, hatte Kopfschmerzen, fühlte:	NN
» Die Hand ausstrecken - - - eins!	DS
Deinen Hals fassen - - - zwei!	DS
Zupressen - - - drei! «	DS
Dann dachte er:	NN
» Verlegt Ihr uns vielleicht nicht die Athemwege ?!	DS
Nun also!	DS
Tulpen darf man lieben.	DS
Krepire!	DS
Tulpen darf man lieben.	DS
Darf ?!	DS
Tulpen muss man lieben!	DS
Sie sind!	DS
Roth, weiss, flambant–– und fertig.	DS
Nicht nur von meines Herzens Gnaden sind sie!	DS
Sondern roth, weiss, flambant für alle Menschen.	DS
Jedoch Cäcilia ist von meines Herzens Gnade!	DS
Nein, keine dichterischen Worte, bitte, sie sind zu dünn, vermögen nicht zu heilen.	DS
Aber Worte giebt es wie Steinwürfe und geschleuderte Biergläser, die entlasten, blos wenn man sie denkt und so gewaltsam ausspricht:	DS
» Dich massakriren, massakriren, masss–sssa–krrri– rrren !! «	DS
Wie komme ich zu dieserUnruhe, die mich treibt ?!	DS
Wie ein Morphinist, dem man sein Spritzchen entzogen hätte!	DS
Aller Dinge wäre er fähig.	DS
Gleichsam » ausser « sich!	DS
Weib, Ihr seid » innere Mörder! «	DS
Darf das Gesetz des Staates psychologisch sein ?!	DS
Ich aber darf es sein!	DS
Ich richte!	DS
Ich!	DS
Mein eigener	DS
Staat !!	DS
Carmen - - - Cäcilia! «	DS
Er sass da, sah das Tulpenbeet im Morgensonnenlichte, unerhört weiss, unerhört roth, unerhört flambant.	NN
Und an die glücklichen dicken Holländer dachte er von annodazumal, welche ihre gesammte Liebe undFreundschaft, Zärtlichkeit und Sorge den Tulpenzwiebeln geben konnten!	RP
Heilige Ventile überschüssiger Seelen-Dampfkraft:	DS
Tulpenzwiebeln, Möpse, Kanarienvögel, Politik, Literatur, Briefmarken, Münzen, Bicycle, Ansichtskarten, Bienenzucht und Poker!	DS
Nur nicht das	DS
Einzige	DS
, das	DS
Wirkliche	DS
–– das	DS
Weib	DS
!	DS
Das	DS
Wirkliche	DS
vernichtet !!	DS
Hier giebt es keinen Selbstbetrug!	DS
Es ist, es wirkt!	DS
Die anderen Empfindungen jedoch sind unseres Wahnsinns	DS
Knechte	DS
.	DS
Nur Weibesliebe ist unseres Wahnsinns	DS
Herrin	DS
!	DS
Hier erstirbt unser Lächeln über uns selbst und unsere Heiligthümer und wir steh'n geblendet vor der ernsten Wahrheit unserer Sehnsuchten!	DS
Hier gibt es keinen Selbstbetrug!	DS
Es ist!	DS
Es wirkt!	DS
Diese verschiedenen Gedankelchen brachten ihm Erleichterung, zertheilten diese compacte feindliche Masse » Cäcilia «, bohrten philosophische Sprenglöcher aus, krach!	RP
Dann ging er in ein Blumengeschäft, sandte an dieDame einen Strauss von Tulpen, welche Schönheit gaben ohne Complications.	NN
