text	stwr
Gestern las man während des Mittagessens Kap. 2 vom Buch der Könige vor.	RP
Ich verlor das Bewußtsein.	NN
Schon als Kind hat die Geschichte des Elias, der im feurigen Wagen gen Himmel fährt, ein heftiges Zittern in mir erregt.	NN
Die Brüder begegnen mir so seltsam– so voller Güte und himmlischer Ehrfurcht.	NN
O mein Gott!	DS
Mein goldenes Thal dort unten!	DS
Was siehst du herauf, unschuldig neugierig wie ein Kinderauge?	DS
Ich habe die Frage noch immer nicht gelöst.	NN
Die neue Liebe zu Christus, die die Welt befreien soll ..... Wer mordet?	NN
der haßt.	NN
Weshalb haßt er?	NN
Entweder weil er hungerte, oder weil ihm Unrecht geschah.	NN
Gieb ihm genug Nahrung und bringe ihm Liebe entgegen, er wird streicheln anstatt zu würgen.	NN
Wie fange ich es nur an?	DS
Glaubt nur nicht, daß ich freiwillig die Welt hinter mir ließ und ins Kloster ging.	IS
O nein.	NN
Als ich am Gymnasium war und Lehrer und Schüler meine Talente priesen, sah ich meines Vaters Stirn sich höher und höher recken.	RP
Mein Vater, dieser immer stille, wortkarge Mann!	NN
Er trug eine Welt von Empfindungen in sich, denen er nicht Ausdruck zu leihen vermochte.	NN
Jetzt	RP
weiß ichs.	RP
Als Knabe hielt ich ihn für einfältig.	RP
Kennt ihr etwas unglücklicheres als einen Vogel, der ohne Laut geboren ward?	NN
Oder eine Quelle, die man mit Sand und Steinen verschüttete?	NN
Oder eine Pflanze, die man mit den Wurzeln aus freiem Felde ausgrub und in einem engen Geschirr in die dunkle Kammer einer Hofwohnung stellte?	NN
Welch stummes schmerzliches sich nach innen Entwickeln, da die Mitteilung nach außen gehemmt ist.	NN
Diesen Vater hätt ich in einen schönen Garten führen mögen mit vielem Blumenlächelndarin.	NN
Ein Haus hätt ich ihm bauen mögen mit weichen Teppichen auf dem Boden der Gemächer, mit Ruhepfühlen und Fenstern, die auf weite Thale hinaussehen.	NN
Aber glaubt mir nur!	RP
Es ließ mir keine Ruhe.	NN
Wo ich ging und stand, zerrte es an meinen Kleidern wie mit ungeduldiger Hand.	NN
Es drang mir mit rätselhaftem Geschmack aus den Speisen entgegen und erfüllte mich mit Durst nach fremden Brunnen.	NN
Es stand im Traum bei mir, beugte sich über mich und koste so lange meine Wimpern, bis ich sie gequält, entzückt aufschlug und– Wer ist » es «?	NN
Wer?	NN
Das nicht Männliche, nicht Weibliche:	NN
Gott !?	NN
.....	NN
Ich bin da neben dir, du fühlst meine Nähe, deine Unruhe beweist mirs.	NN
So lerne mich doch sehen, so lerne mich doch verstehen, so entdecke doch für dich und die Andern den Weg zu mir!	NN
Und ich verließ meinen Vater und suchte	NN
Ihn	NN
.	NN
Auf der Straße war er nicht.	NN
In den Sälen der Reichen hatte man ihm keinen Stuhl hingestellt.	NN
In der Stickluft der Dürftigkeit roch ich nicht den Sabbatgeruch seiner Gewänder.	NN
In der Kunst fand ich ein ganz untreues unzulängliches Bild von ihm.	NN
Da lief ich mitten in den rauschenden, klingenden Urwald der Religion hinein.	NN
Da, dort, oben, unten, jenseits, diesseits glaubte ich einen Zipfel seines Mantels hinschweben zu sehen.	RP
Ich eilte wie ein Liebender, wie ein Narr hinter ihm her.	NN
Bis ich zu einem Hügel kam, den ein Kreuz krönte, an dem die lächelnde, sterbende, segnende Schönheit hing.	NN
