text	stwr
Ich streckte mich auf meiner Bank aus.	NN
Er stopfte sich eine neue Pfeife.	NN
Es ist so Alles eins, meinte er, Arrestanten sind wir einmal, also hören Sie die Geschichte zu Ende.	DS
Da hat uns der polnische Graf getrennt von der tapferen Familie.	DS
Meine Senkows waren in alle vier Winde zerstreut.	DS
Glauben Sie, ich habe sie gesucht?	DS
Pana Nikolaja hängt sich in mich ein, ganz sanft und ich führe sie zu ihren Leuten, das heißt, ich sehe mich immer um, damit ich sie von Weitem entdecke und noch zu rechter Zeit in eine andere Gasse von Marktbuden einbiegen kann.	DS
Ich hebe meinen Kopf stolz wie ein Kosak und wir plaudern.	DS
Was gleich?	DS
Da sitzt ein Weib und verkauft Kannen.	DS
Pana Nikolaja behauptet, die irdenen Kannen sind besser für das Wasser, und ich, die hölzernen, nur um so zu reden; sie lobt die französischen Bücher und ich die deutschen; sie die Hunde, ich die Katzen, und ich widersprach nur, um sie reden zu hören, so allerliebst!	DS
Und wenn sie zornig wurde– diese Stimme!	DS
– Wie Musik, sag' ich Ihnen!	DS
Endlich hatten mich die Senkows umstellt wie ein Wild, es war nicht mehr auszuweichen, da liefen wir dem Vater Senkow grade in die Arme.	DS
Der wollte gleich nach Hause fahren.	DS
Gut!	DS
Ich hatte jetzt meine Courage beisammen, schrie den Kutscher recht an und sage ihm dann, wie er fahren soll.	DS
Hebe zuerst Madame Senkow in den Wagen, stoße dann Vater Senkow, der einsteigt, so hinterrücks– wissen Sie– hinein, Alles damit ich mich dann auf ein Knie niederlassen, Nikolaja auf das andere ihren Fuß setzen und auf ihren Sitz springen kann.	DS
Kommen noch die Schwestern und Basen, küsse noch ein halbes Dutzend Hände, der Kutscher peitscht in die Pferde, fort sind sie.	DS
–	DS
– Es ist wirklich– Sie verzeihen– wenn ich nur könnte– so eine schlechte Gewohnheit– so zu erzählen.	DS
Aber ich fahre lieber fort, sonst halte ich noch mehr auf.	DS
Endlich sind wir ja Arrestanten.	DS
Also der Jahrmarkt!	DS
Da hatte ich mich verkauft, mich, wie ich da bin.	DS
Da ging ich herum wie ein Thier, das seinen Herrn verloren hat.	DS
Ganz verloren war ich.	DS
Den nächsten Tag ritt ich hinaus auf das Dorf der Senkows, wurde gut empfangen.	DS
Nikolaja war ernster als sonst, ließ das Köpfchen etwas hängen.	DS
Auch ich wurde traurig, sah sie an und dachte:	DS
Was bist du so?	DS
Ich bindein, deine Sache, dein Geschöpf, mache mit mir was du willst, ich bin dein, lache doch!	DS
–	DS
Ich dachte gar nicht, daß sie etwas Mehr wünschen könnte.	DS
Ich ritt jetzt oft hinaus zu den Senkows.	DS
Einmal sagte ich zu Nikolaja: Erlauben Siemir, daß ich nicht mehr lüge.	DS
Sie sah mich erstaunt an.	DS
Sie lügen?	DS
–	DS
Da sage ich Ihnen, ich bin Ihr Knecht, meine Seele gehört Ihnen; da falle ich Ihnen zu Füßen, küsse Ihre Fußstapfen und bin es nicht und thue es nicht.	DS
Erlauben Sie, daß ich nicht mehr lüge.	DS
–	DS
Glauben Sie mir.	DS
ich– ich hörte noch in derselben Stunde auf zu lügen.	DS
Nach einiger Zeit sagte unser alter Kosak so zu den Dienstleuten:	DS
Unser junger Herr ist jetzt andächtig geworden, hat der förmliche Flecke auf den Knien.	DS
