text	stwr
Beleidigte oder verneinte er die Gottheit?	RP
Beschuldigte er seine Brüder?	RP
Oder sie, die ohne sein Wissen neben ihm saß?	RP
Beweinte er seine Verirrungen?	RP
Nichts von alledem.	NN
Die Mittagsruhe, die Stunde des Pan träumte auf seinen Zügen.	NN
Don Giulio trieb ein seltsames Geistesspiel, das sie erst nach und nach aus seinen abgebrochenen Worten und geflüsterten Verszeilen erriet und zusammensetzte.	RP
Nach der Zeichnung der Danteschen Hölle, wie sie jedem italienischen Geiste innewohnt, beschäftigte er sich damit, nicht zwar den trichterförmigen Höllenabgrund zu bevölkern, sondern einen Krater des Unglücks zu graben, dessen Stufen er auch nicht mit Verdammten und Unseligen des geisterhaften Jenseits, sondern mit den Elenden, den Leidenden, den Verzweifelnden dieses irdischen Lebens füllte– immer eine Stufe unseliger als die andere, wobei er ohne Bedenken in die unterste dunkelste Kluft die Blinden versetzte.	NN
Mit grausamem Genusse malte er, vor sich hin singend, diesen Ort aus.	NN
Wie sich Blinde Blinden als Führer anboten und mit ihnen in den Abgrund stürzten!	NN
Blinde Jünglinge rochen Rosenduft, aber wenn sie die Hände zum Pflücken ausstreckten, stolperten sie über Totengerippe.	NN
Er sang die Terzinen reimlos, oder wie sie der Zufall reimte.	NN
Nun dachte er offenbar an seinen Bruder Ferrante, den er in einer höher gelegenen Kluft unter den fruchtlos Ehrgeizigen erblickte:	RP
» Du willst, o Bruder, nach der Krone greifen!	DS
Doch reckst du in die Höhe dich vergebens!	DS
Doch wehren die Dämonen dir den Reifen!	DS
O harte Qual des bodenlosen Schwebens!	DS
–	DS
Ich aber	DS
bin	DS
ein König... und entthront...	DS
In Wahrheit war ich König dieses Lebens!	DS
Ich hatte Götteraugen, war gewohnt	DS
Zu herrschen– was sie sahen, war mein eigen.	DS
Doch weh, der Mörder hat mich nicht verschont...	DS
Ich bin geblendet!	DS
Elend ohnegleichen! «	DS
» Don Giulio «, sagte dicht neben ihm eine weiche Stimme, » es gibt einen noch tieferen Abgrund des Elends– es gibt Unseligere als du bist!	DS
Das sind die, welche die Wonne ihres Lebens unbedacht und ungewollt selber auf ewig vernichten! «	DS
Und er hörte gewaltsam schluchzen und spürte einen warmen Hauch und einen Schauer von Tränen, die auf seine Hände fielen.	NN
Träumte oder wachte er?	FI
Er streckte bebend seine Hände aus und ergriff zwei andere, die in den seinigen zitterten.	NN
» Wer bist du? « sagte er.	DS
» Wer darf sich noch unglücklicher nennen als der verstoßene Blinde? «	DS
Und die Stimme:	NN
» Ich bin Angela Borgia, die deine Augen über alles liebte und sie zerstörte, dadurch daß sie einem Bösen ihre Schönheit lobte. «	DS
Er ließ ihre Hände fahren und sprang erbleichend auf, wie wenn er fliehen wollte, stieß sich aber an der Ecke der Steinbank und schwankte.	NN
Mit einem Strome von Tränen stürzte sie vor ihm nieder und umschlang und stützte seine Knie:	NN
» Es ist unmöglich, daß du mir verzeihst!	DS
... O könnte ich dir meine eigenen Augen geben, ich risse sie mir aus dem Haupte!	DS
... Aber, was ich dir nahm, kann ich nie dir ersehen!	DS
...	DS
Wo ist meine Sühne?	DS
Wie soll ich büßen? «	DS
Arme Angela «, sagte er sanft, indem er sich von ihr zu lösen suchte, » geschehen ist geschehen!	DS
Deine Schuld verstehe ich nicht– aber ich sehe, daß auch du in das Tal des Unglücks verstoßen bist.	DS
