text	stwr
Ja, da mals vor drei Jahren, da war er noch stark gewesen.	NN
Ach ja, und jetzt?	FI
Alle Leute auf der Straße lachten ihm ins Gesicht.	NN
Er hatte schon einmal das Messer an ihren Augen gehabt, aber er hatte nicht zustoßen können.	NN
Denn eine bittere Erkenntnis hatte ihn schwach gemacht, er hatte plötzlich gewußt, daß er sie liebte.	IS
O mein Herrgott, das war das Furchtbarste, diese verzweifelten Kämpfe, die damals begonnen hatten, wochenlang.	NN
In jeder Nacht, wenn er ihre Augen nicht zu fürchten hatte, hatte die Spitze des Messers über ihrem Gesicht gestanden, aber jedesmal hatte er seinen Arm wieder sinken lassen, und dort in dem Winkel hat er dann immer gesessen, in sich gekrochen wie ein geprügelter Hund, und er hatte nicht mehr gewagt, sie anzuschauen.	NN
Eines Tages hatte er sie hier versteckt und eingeschlossen.	NN
Und dann war er fort, wer weiß durch wie viele Städte vom Orkan seiner Liebe immer herumgejagt um Florenz, durch Spanien, Tunis, Griechenland, über die Alpen fort, immer im Kreise wie ein kleiner Komet, der sich nicht mehr aus der Sphäre einer übermächtigen Sonne herausreißen kann.	RP
Endlich konnte er nicht mehr.	NN
Gott hatte ihn verlassen.	NN
Und nun lag er hier wie ein Wrack vom Sturm auf die Riffe geworfen.	NN
Gott war fort.	FI
Vielleicht war Gott gestorben und war irgendwo im Himmel beerdigt.	FI
Auf seinem Stuhl saßen jetzt vielleicht ganz andere Götter.	FI
Nur einen letzten Versuch wollte er noch machen, denn er wollte keine Geliebte, die sich heute dem und morgen dem anhängt.	NN
Wenn sie ihre Falschheit lassen wollte, wenn sie aufhören wollte zu lachen, gut, er wollte sich um diesen Preis auf der Stelle dem Teufel verschreiben, und eine Ewigkeit der Hölle immer zu ihren Füßen sitzen wie ein kleiner Dämon oder wie ein kleiner geflügelter Schmetterling ewig über den riesigen Gärten ihres Halses.	NN
Der Mond kam ganz in die Stube.	NN
Alle Gegenstände rückten zurück und schrumpften ein in seinem blauen Licht.	NN
Aber das Gesicht der Monna Lisa wurde weit wie ein See.	NN
Er ging auf sie zu und sagte: » Ich will dir verzeihen, ich will dich lieben, aber du mußt nicht mehr lachen. «	DS
Und um ihr Zeit zu lassen, ihr Gesicht zu verändern, drehte er sich um.	NN
Auf einem Stuhle sah er seine Bibel.	NN
Er warf sie heraus aus dem Fenster und er hörte, wie sie unten aufklatschte.	NN
Dann ging er ans Fenster und streckte gegen Gott seine Zunge heraus.	NN
Als er sich wieder zu ihr kehrte, war es noch um kein Haar besser.	NN
Er beschloß, stärkere Mittel anzuwenden, denn vor dem Eigensinn einer Frau durfte er sich nicht schwach zeigen.	NN
Und auf einmal erkannte er, auf dem Munde eines Mannes war dieses Lachen eine Blasphemie, eine Unmöglichkeit.	IS
Ach er verachtete sie, aber er liebte sie.	NN
Und er verachtete sich selber, daß er sie liebte, diese Hure, die es verstanden hatte, ihn, den Heiligen Gottes, in den Schlamm herunterzuziehen.	NN
Aber nun war alles ganz egal, er liebte sie eben, und dagegen war nichts mehr zu machen.	NN
Aber das Lachen mußte weg, dieses verfluchte Gelächter, das war ja schon nicht mehr zum Aushalten.	NN
