text	stwr
Es war gewissermaßen ein historischethnographischer Schneiderfestzug, welcher mit der umgekehrten und ergänzenden Inschrift abschloß:	NN
» Kleider machen Leute! «	DS
In dem letzten Schlitten mit dieser Überschrift saßen nämlich, als das Werk der vorausgefahrenen heidnischen und christlichen Nahtbeflissenen aller Art, ehrwürdiger Kaiser und Könige, Ratsherren und Stabsoffiziere, Prälaten und Stiftsdamen in höchster Gravität.	NN
Diese Schneiderwelt wußte sich gewandt aus dem Wirrwarr zu ordnen und ließ die Goldacher Herren und Damen, das Brautpaar an deren Spitze, bescheiden ins Haus spazieren, um nachher die unteren Räume desselben, welche für sie bestellt waren, zu besetzen, während jene die breite Treppe empor nach dem großen Festsaale rauschten.	NN
Die Gesellschaft des Herren Grafen fand dies Benehmen schicklich, und ihre Überraschung verwandelte sich in Heiterkeit und beifälliges Lächeln über die unverwüstliche Laune der Seldwyler; nur der Graf selbst hegte gar dunkle Empfindungen, die ihm nicht behagten, obgleich er in der jetzigen Voreingenommenheit seiner Seele keinen bestimmten Argwohn verspürte und nicht einmal bemerkt hatte, woher die Leute gekommen waren.	IS
Melchior Böhni, der seinen Teich Bethesda sorglich beiseite gebracht hatte und sich aufmerksam in der Nähe Strapinskis befand, nannte laut, daß dieser es hören konnte, eine ganz andere Ortschaft als den Ursprungsort des Maskenzuges.	RP
Bald saßen beide Gesellschaften, jegliche auf ihrem Stockwerke, an den gedeckten Tafeln und gaben sich fröhlichen Gesprächen und Scherzreden hin, in Erwartung weiterer Freuden.	RP
Die kündigten sich denn auch für die Goldacher an, als sie paarweise in den Tanzsaal hinüberschritten und dort die Musiker schon ihre Geigen stimmten.	NN
Wie nun aber alles im Kreise stand und sich zum Reihen ordnen wollte, erschien eine Gesandtschaft der Seldwyler, welche das freundnachbarliche Gesuch und Anerbieten vortrug, den Herren und Frauen von Goldach einen Besuch abstatten zu dürfen und ihnen zum Ergötzen einen Schautanz aufzuführen.	IS
Dieses Anerbieten konnte nicht wohl zurückgewiesen werden; auch versprach man sich von den lustigen Seldwylern einen tüchtigen Spaß und setzte sich daher nach der Anordnung der besagten Gesandtschaft in einem großen Halbring, in dessen Mitte Strapinski und Nettchen glänzten gleich fürstlichen Sternen.	RP
Nun traten allmählich jene besagten Schneidergruppen nacheinander ein.	NN
Jede führte in zierlichem Gebärdenspiel den Satz » Leute machen Kleider « und dessen Umkehrung durch, indem sie erst mit Emsigkeit irgendein stattliches Kleidungsstück, einen Fürstenmantel, Priestertalar und dergleichen anzufertigen schien und sodann eine dürftige Person damit bekleidete, welche, urplötzlich umgewandelt, sich in höchstem Ansehen aufrichtete und nach dem Takte der Musik feierlich einherging.	NN
Auch die Tierfabel wurde in diesem Sinne in Szene gesetzt, da eine gewaltige Krähe erschien, die sich, mit Pfauenfedern schmückte und quakend umherhupfte, ein Wolf, der sich einen Schafspelz zurechtschneiderte, schließlich ein Esel, der eine furchtbare Löwenhaut von Werg trug und sich heroisch damit drapierte wie mit einem Carbonarimantel.	NN
Alle, die so erschienen, traten nach vollbrachter Darstellung zurück und machten allmählich so den Halbkreis der Goldacher zu einem weiten Ring von Zuschauern, dessen innerer Raum endlich leer ward.	NN
In diesem Augenblicke ging die Musik in eine wehmütig ernste Weise über, und zugleich beschritt eine letzte Erscheinung den Kreis, dessen Augen sämtlich auf sie gerichtet waren.	NN
Es war ein schlanker junger Mann in dunklem Mantel, dunklen schönen Haaren und mit einer polnischen Mütze; es war niemand anders als der Graf Strapinski, wie er an jenem Novembertage auf der Straße gewandert und den verhängnisvollen Wagen bestiegen hatte.	NN
