text	stwr
» Ihr seid ja das ander Pferd am selben Wagen mit ihm «.	DS
» Kann sein, « lachte der Bursche, » daß das einmal ist gewest.	DS
Aber im Kalender heißt jeder Tag anders. «	DS
» Ja, « sagte der Schmied, » Ihr habt jetzt was auf den Holders-Fritz.	DS
Er läßt Euch nicht mehr in sein Haus. «	DS
» Er läßt? « tat der Adams-Lieb höhnisch, aber höhnisch wie ein Mann.	DS
» Ja, sie sind sauer, hat der Fuchs gemeint, wie die Träubel zu hoch haben gehängt.	DS
Es gibt mehr solche, wo die Leut' nicht hereinlassen, die von selber außenbleiben. «	DS
» Seit der Geschicht in der Schwane, « begann der Schmied duchsig wieder.	DS
» Aber so sind die Leut'.	DS
Sie sagen, er hätt' Euch' raus geräumt.	DS
Am End' ist 's umgekehrt gewesen. «	DS
Der Adams-Lieb spuckte wichtig aus.	NN
» Ja, die Leut' hören immer läuten, aber nicht zusammenschlagen. «	DS
» Und ich meint', « versetzte der Schmied, » es müßt' ein tüchtig Zusammenschlagen gewesen sein.	DS
Die Zimmerleut' sind tüchtige Glockenknöppel.	DS
Wer da seinen Kopf zur Glocken muß hergeben! «	DS
» Ich hab' ihn wollen abwehren, « sagte der Adams-Lieb; » da hat er auch über mich wollen kommen.	DS
Ich hab 's ihm aber gewiesen.	DS
Das ist die ganze Sach'. «	DS
» Hab' ich 's doch gedacht ! « meinte der Schmied, indem eine unsichtbare Hand ihm einen Ruck gab, daß man, wär sein Gesicht nicht so ernst, glauben konnte, es komme von innerlichem Lachen.	indirect;direct
» Ja, die Leut'!	DS
Da haben sie gesagt, Ihr hättet an dem Fritz gehetzt, und Ihr habt ihn doch wollen abhalten.	DS
Und der Fritz wäre so in der Rage gewesen, daß er hätt' gemeint, Ihr wärt auch Zimmerleut', und hätt' nicht geruht, bis er ganz allein im Saal wär gewest.	DS
Und da hätt' ihm das Alleinsein so gefallen, und er hätt 's auch daheim eingeführt. «	DS
» Da seht Ihr's doch gleich, « sagte der Adams-Lieb überlegen.	DS
» Wenn 's so wär gewest, so will ich einmal annehmen, er tät' uns nicht hereinlassen.	DS
Aber er läßt gar keinen Menschen herein.	DS
Ich hab 's nicht probiert.	DS
Es ist schon lang keine Ehr' mehr gewest, mit dem zu gehn.	DS
Ich hab' nur immer noch gedacht, ich wollt' ihn zurecht bringen.	DS
Zuletzt hab' ich gesehn, es ist umsonst.	DS
Und jeder ist am End' sich selber der Nächst'.	DS
Haben die Leut' doch schon angefangen zureden, als macht ich die Kügele und der Holders-Fritz tät sie nur verschießen. «	DS
Der alte Meister Schramm verwunderte sich, daß er von der Sache nur reden wollte.	IS
» Ja, « zitterte er, » er läßt gar keinen zu sich, und wär' ich nicht sein Lehrmeister gewest– aber angekommen bin ich schlecht genug.	DS
Ich hab' gemeint, als sein alter Lehrmeister müßt' ich eine Vermahnung tun.	DS
Aber er hat gemeint, eben weil 's mir und den Leuten nicht recht wär', wollt er 's noch wilder treiben, und wir sollten die Hand' über den Kopf zusammenschlagen, was er nun noch angeben wollt'.	DS
Dabei hat er so mit dem Beil in die Reif hineingehauen, daß mir die Stücken um den Kopf geflogen sind, und ich hab' gemacht, daß ich noch mit gesunden Gliedern bin herausgekommen, eh' er über mich selber geraten ist.	DS
