text	stwr
Meister Zacharius hielt kleine Stücken Uhrmacherwerks aus geschliffenem Krystall von ganz vorzüglicher Arbeit in den Händen.	NN
Das Räderwerk, die Angeln, das Gehäuse der Uhr, Alles war aus demselben Material; er hatte ein fast unglaubliches Talent in diesem schwierigen Werk entfaltet.	NN
Mansah, wie die Wangen des alten Uhrmachers sich vor Erregung färbten, als er jetzt sagte?	NN
» Wie schön wird es sein, diese Uhr durch ihre krystallhelle Umhüllung arbeiten zu sehen und die Schläge ihres Herzens zu zählen!	DS
– Ich will darauf wetten, Meister, daß sie nicht um eine Secunde im Jahr abweichen wird, rief der junge Mann.	DS
– Und Du würdest Deine Wette gewinnen!	DS
Habe ich nicht mein eigenstes Wesen hineingelegt?	DS
weicht vielleicht mein Herz ab? «	DS
Aubert wagte nicht, in diesem Augenblick den Meister anzusehen.	NN
» Sage miraufrichtig, fuhr der Alte melancholisch fort, hast Du mich nie für wahnwitzig gehalten?	DS
Du glaubst, daß ich zuweilen in eine unheilvolle Raserei verfalle, nicht wahr?	DS
Wie oft habe ich in Deinen und meiner Tochter Augen dies Urtheil über mich gelesen!	DS
Ach, es thut weh, wenn man nicht einmal von den Menschen, die man am Meisten liebt, verstanden wird!	DS
Dir aber, Aubert, werde ich klar darlegen, daß ich Recht habe.	DS
Schüttle nicht ungläubig den Kopf; ich sage Dir, Du wirst staunen!	DS
An dem Tage, da Du meine Worte verstehen lernst, wirst Du sehen, daß ich die Geheimnisse des Daseins, die Geheimnisse der mysteriösen Vereinigung von Seele und Leib ergründet habe! «	DS
Als Meister Zacharius so redete, sah man ihm an, daß sich auch Hochmuth in seinen Stolz mischte.	RP
Die Augen glänzten in fast unnatürlichem Feuer, und der Stolz durchzuckte seinen ganzen Körper.	NN
Und allerdings, wenn Eitelkeit je gerechtfertigt war, so konnte man das bei Meister Zacharius sagen.	RP
Bis zu seiner Zeit war die Uhrmacherkunst eigentlich noch in ihrer Kindheit geblieben.	NN
Seit dem Tage, wo Plato vierhundert Jahre vor der christlichen Zeitrechnung die Nachtuhr, eine Art Wasseruhr( Klepsydra), erfand, welche die Stunden der Nacht durch den Ton und das Spiel einer Flöte angab, blieb diese Wissenschaft fast stationär.	NN
Die Meister arbeiteten mehr auf die Kunst als auf die Mechanik hin, und man construirte schöne Uhren aus Eisen, Kupfer, Holz oder Silber, die so sein und köstlich geschnitzt waren, wie eine Wasserkanne Cellini's.	NN
So entstanden Meisterwerke der Ciselirarbeit, die zwar als Zeitmesser äußerst unvollkommen waren, aber doch in Bezug auf die Kunst befriedigten.	NN
Wenn die Gestaltungskraft des Künstlers weniger nach plastischer Vollendung strebte, so verfiel sie darauf, jene Uhren mit beweglichen Gruppen und Figuren, mit melodischen Glocken zu schaffen, die oft in sehr ergötzlicher Weise die Zahl der Stunden anzeigten oder abriefen.	NN
Wer kümmerte sich denn auch zu jener Zeit darum, den Gang der Zeit zu reguliren?	NN
Rechtsverjährungsfrist war noch nicht erfunden; die physischen und astronomischen Wissenschaften begründeten ihre Rechnungen nicht auf scrupulös genaue Maße; es gab keine Etablissements, die zu bestimmter Stunde geschlossen werden mußten, und noch viel weniger Eisenbahnzüge, die auf die Secunde abfuhren.	NN
Des Abends hörte man auf den Klang der Feierglocke, und Nachts, während des tiefen, allgemeinen Schweigens, wurden die Stunden abgerufen.	RP
Man lebte wohl weniger Zeit, wenn die Existenz nämlich nach der Menge der vollendeten Dinge abgemessen wird, aber man lebte besser.	NN
