text	stwr
Aber der Knabe sprang unter seinen Händen fort und riß seine gespannte Armbrust von der Wand, die er tags vorher dorthin gehangen hatte.	NN
Er schoß, und den Eindruck seines Bolzens könnt Ihr noch heutzutage in dem schwarzen Eichengetäfel sehen; aber den Obristen traf er nicht.	NN
Da warf er sich in die Knie und rief: » Laß mich leben; ich schenke dir mein kleines Nordlandsroß und auch das schöne rote Sattelzeug! «	DS
Der finstere Mann stand mit untergeschlagenen Armen vor ihm.	NN
» Dein Nordlandsroß «, erwiderte er, » läuft mir noch lange nicht schnell genug. «	DS
» Lieber Hager, laß mich leben! « rief der Knabe wieder; » wenn ich groß bin, will ich dir mein Schloß geben und alle schönen Wälder, die dazu gehören! «	DS
» Die will ich bälder noch bekommen «, sagte der Oberst.	DS
Da senkte der Knabe das Haupt und rief: » So ergebe ich mich in die Allbarmherzigkeit Gottes! «	DS
» Das war das rechte Wort! « sagte der böse Mann.	DS
Aber der Knabe sprang noch einmal auf und flog an den Wänden des Gemaches entlang; der Oberst jagte ihn wie ein Wildbret.	NN
Als sie aber an den verhangenen Spiegel kamen, verwickelte der Knabe seine Füße in dem Bahrtuch, daß er jählings zu Boden stürzte.	NN
Da war auch der böse Mann über ihm.	NN
––	NN
In demselben Augenblick– so wird erzählt– › als dieser zum Faustschlage ausholte und der Knabe die kleinen Hände schützend über seinem Herzen kreuzte, stand der alte Hausmeister tief unten im hintersten Verschlage des Kellers, wo ein Knecht mit der Abzapfung eines Fasses Ingelheimer beschäftigt war.	IS
» Hast du nichts gehört, Kaspar? « rief er und setzte das Lämpchen, das er in der Hand gehalten, auf das Faß.	DS
Der Knecht schüttelte den Kopf.	NN
Mir war «, sagte der Alte, » als hörte ich den Junker Kuno meinen Namen rufen. «	DS
» Ihr irrt Euch, Meister «, erwiderte der Knecht; » hier unten hört sich nichts! «	DS
Eine Weile stand es an; da rief der Alte wieder:	NN
» Um Gott, Kaspar, da hat es nochmals mich gerufen; das war ein Notschrei aus meines Junkers Kehle! «	DS
Der Knecht fuhr in seiner Arbeit fort.	NN
» Ich höre nur den roten Wein vom Fasse rinnen «, sagte er.	DS
Der Alte aber ließ sich nicht beruhigen; er stieg in das Schloß hinauf er ging von Tür zu Tür, erst in dem Erdgeschoß und dann droben in dem oberen Stockwerk.	NN
Als er die Tür der entlegenen Rüstkammer öffnete, da leuchtete ihm der Spiegel des Cyprianus entgegen, auf den die Abendsonne schien.	NN
» Wes ruchlose Hand hat denn das herabgerissen? « murmelte der Alte; als er aber das Bahrtuch vom Boden hob, sah er darunter den Leichnam des Knaben und sah die dunkeln Locken über den geschlossenen Augenlidern liegen.	DS
Der alte Mann stürzte in die Knie und warf sich jammernd über ihn.	NN
Er löste die Kleider und suchte an dem Körper seines Lieblings nach der Spur des Todes.	NN
Aber er fand nichts als nur über dem Herzen einen dunkelroten Flecken.	NN
Lange blieb er noch finster und grübelnd auf den Knienliegen.	RP
Dann hüllte er den Knaben in das Bahrtuch, nahm ihn auf seine Arme und trug ihn in das Erdgeschoß hinab nach dem Zimmer der Gräfin.	NN
