text	stwr
Eine Weile zupfte er schweigend an seinen Fingern; dann sagte er:	DS
› Ich werde ein Bauer, wie mein Vater. ‹	DS
› Und doch, Paul ‹, begann ich noch einmal, › hast du nicht leben wollen, weil du nicht malen durftest. ‹	DS
Eine jähe Röte schoß über das blasse Antlitz.	DS
› Weshalb sagen Sie mir das? ‹ sagte er zitternd.	DS
› Weil ich dir helfen möchte, Paul ‹, erwiderte ich; › denn bei den Toten ist nun einmal keine Hülfe. ‹	DS
Er schlug langsam die Augen zu mir auf und blickte mich fast angstvoll an.	DS
› Ich suche einen tüchtigen Schüler ‹, fuhr ich fort.	DS
› Was meinst du, willst du es mit mir versuchen? ‹	DS
Dabei gab ich ihm das Skizzenbüchlein aufgeschlagen in die Hand.	DS
Es war doch, als wenn es plötzlich in den dunkeln Augen blitzte; wie auf eine Offenbarung schaute er auf die kleine Aquarellskizze.	DS
– Und doch, sage ich dir, ist die Zeit nicht fern, daß meine Augen ebenso an seinen Blättern haften werden; denn er ist einer von jenen, nach deren Tode man noch die Papierschnitzel aus dem Kehricht sammelt, auf welchen ihre Hand einmal gekritzelt hat. «	DS
Mein Freund war aufgestanden und stützte sich mit beiden Händen auf den vor uns stehenden Gartentisch; auch in seinen Augen blitzte es jetzt von Liebe und Begeisterung.	NN
» Doch «, fuhr er fort, » damals war er noch ein Bauerbursche und konnte sich nicht satt staunen an meinem Machwerk.	DS
– Was soll ich dir das lange noch erzählen!	DS
Als ich ihm alles, was ich beabsichtigte und was ich tags zuvor mit seinem Vater verhandelt, mitgeteilt hatte, da habe ich ihn wie einen Trunkenen heimgeführt; denn wir gingen gradeswegs zum alten Werner.	DS
Und nachdem ich diesem noch einmal eine Stunde lang tüchtig standgehalten, war endlich alles, so wie ich es wünschte, abgemacht.	DS
Mein alter Schulmeister staunte nicht schlecht, als ich nach dem Frühstück Farben und Palette auspackte und nun mit beiden Beinen als ein fix und fertiger Maler vor ihn hinsprang, und gar, als er von der Bekehrung seines Widersachers hörte.	DS
› Da käme ich ja auch wohl wieder zu Ehren! ‹ rief er lachend.	DS
– Und wirklich, die Versöhnung der beiden langjährigen Nachbarn war denn noch die Krone meinesWerkes.	DS
Freilich, als dabei der Schulmeister so etwas wie einen Triumphton anstimmen wollte, fuhr der Bauer auf: › Red't nicht so viel, Schulmeister!	DS
Es könnt mir leid werden! ‹	DS
Und seitdem genossen wir weislich unseren Sieg im stillen.	DS
Schon am ersten Morgen hatte ich beschlossen, der Verfolgung des Dämon Amor durch rasche Flucht ein Ziel zu setzen.	DS
Nun schrieb ich meiner Schwester, die seit kurzem Witwe war, und schlug ihr vor, mit mir hieher zu ziehen; und als ihre Zustimmung nach einigen Tagen erfolgte, so war das Fundament dieses wackeren Hauses damitgelegt.	DS
Noch acht Tage blieb ich in dem Dorfe und streifte mit meinem neuen Schüler, der nun plötzlich in reiner Lebensluft atmete, plaudernd und arbeitend durch Berg und Wald.	DS
Ich wurde mit jedem Tag gesunder, die freie Luft, das derbe praktische Leben um mich her taten mir wohl.	DS
Hier war einmal eine Welt ohne jene betörende Liebe; die Mädchen heirateten, je nachdem, eine ganze, halbe oder viertel Hufe; die respektiven Besitzer gingen mit in den Kauf– scheußliche Kerle, sag ich dir, mitunter.	DS
