text	stwr
Dahinein trug sie trockenes Laub und Moos und machte sich ein warmes Lager zurecht, dass sie die Nacht über nicht frieren durfte.	NN
Am andern Morgen suchte sie Wurzeln und Kräuter, pflückte Erdbeeren und Himbeeren, und des Abends kroch sie wieder in das weiche Nestchen hinein.	NN
So lebte sie drei Monde lang.	NN
Eines Nachts war ihr im Schlafe so recht warm geworden, und als sie mit Sonnenaufgang nach ihrer Gewohnheit aufstehen wollte, sprang ein bunter Junge vor ihr herum, der hatte Federn und Haare, schwarz und weiss, gries und grau, rot und grün, gelb und blau.	NN
» Mutter, « rief der närrische Schelm, » du hast lange genug im Walde Kräuter gegessen; jetzt komm mit mir an des Königs Hof. «	DS
Der Prinzessin kam es wunderlich vor, dass der bunte Junge sie Mutter nannte; aber da er so sagte, glaubte sie ihm auch und folgte ihm nach, wohin er sie führte.	reported;indirect
Es dauerte nicht lange, so waren sie aus dem Walde heraus, und noch ein klein Weilchen, so standen sie vor einem prächtigen Königsschloss.	NN
» Mutter!	DS
hier ist die Stelle der Küchenmagd frei, « sagte der bunte Junge, » da vermiete dich nur.	DS
Das gute Essen wird dir besser munden, als das Kräuter- und Beerenwesen im Walde. «	DS
– » Wo bleibst aber du? « fragte die Prinzessin.	DS
» Das lass meine Sorge sein, Mutter, « antwortete der bunte Junge und sprang davon.	DS
Die Königstochter aber that, wie ihr der bunte Junge geheissen hatte, und wurde auch sogleich als Küchenmagd angenommen.	RP
Indes spielte der bunte Junge mit den Kindern der Stadt vor dem Thore und balgte sich mit ihnen herum, wie Knaben zu thun pflegen.	NN
Da kam des Königs Sohn von der Jagd zurück, und als er den bunten Jungen sah mit Federn und Haaren, schwarz und weiss, gries und grau, rot und grün, gelb und blau, schlug er die Hände über dem Kopf zusammen und rief: » Bunter Junge, wo kommst denn du her? «	DS
– » Das weiss ich nicht. «	DS
– » Wer ist denn dein Vater? «	DS
– » Das glaubst du mir doch nicht. «	DS
– » Wer ist deine Mutter? «	DS
– » Das sage ich nicht. «	DS
– » Wo wohnst du denn ? «	DS
– » Wo ich will. «	DS
– » Höre einmal, bunter Junge, « sagte darauf der Prinz, dem der Schelm gefiel, » ich will dich in meine Dienste nehmen. «	DS
– » Wenn du mir gut thust, gehe ich darauf ein, « antwortete er, » du darfst mich aber niemals wieder bunter Junge rufen. «	DS
– » Wie heisst du denn? « fragte der Königssohn.	DS
– » Ich heisse Hans Wunderlich! «	DS
– » Nun, so komm mit mir, Hans Wunderlich, « sprach der Prinz, und der bunte Junge lief neben dem Rosse her, schneller, als ein Windspiel zu laufen vermag.	DS
Auf dem Schlosse bekam er von der Speise, welche dem Prinzen aufgetragen wurde, und wo dieser war, war er auch, und des Nachts kroch er unter die Bettstelle und schlief dort, bis der Königssohn erwachte.	NN
Eines Tages sagte der Königssohn: » Hans Wunderlich, ich habe eine grosse Reise vor, da darfst du nicht mitkommen! «	DS
– » Wo du bist, bleibe ich auch, « versetzte der bunte Junge.	DS
» Wenn ich dich nun aber nicht in den Wagen nehme . «	DS
– » Dann setze ich mich zu dem Kutscher auf den Bock! «	DS
– » Und wenn ich dich dort nicht sitzen lasse. «	DS
– » So laufe ich nebenher. «	DS
– » Und wenn ich dich zurücktreiben lasse! «	DS
– » So bin ich doch bei dir; denn wo du bist, bleibe ich auch. «	DS
Sprach der Prinz:	NN
» Wenn es so steht, will ich dich doch nur mitnehmen. «	DS
– » Ist auch besser, « sagte Hans Wunderlich; und er durfte in den Wagen hinein, als der Königssohn von seines Vaters Schloss fuhr.	DS
