text	stwr
Nun hatte ich einen großen Teil dieses Tages zu Pferde auf frostigen Landstraßen verbracht, nachher im Vorzimmer des Königs einen sehr ärgerlichen und heftigen Auftritt durchgemacht und darauf, meine schlechte Laune zu betäuben, sowohl getrunken als mit dem Zweihänder stark gefochten, und so überfiel mich mitten unter diesem reizenden und geheimnisvollen Abenteuer, als ich von weichen Armen im Nacken umschlungen und mit duftendem Haar bestreut dalag, eine so plötzliche heftige Müdigkeit und beinahe Betäubung, daß ich mich nicht mehr zu erinnern wußte, wie ich denn gerade in dieses Zimmer gekommen wäre, ja sogar für einen Augenblick die Person, deren Herz so nahe dem meinigen klopfte, mit einer ganz anderen aus früherer Zeit verwechselte und gleich darauf fest einschlief.	reported;indirect
Als ich wieder erwachte, war es noch finstere Nacht, aber ich fühlte sogleich, daß meine Freundin nicht mehr bei mir war.	IS
Ich hob den Kopf und sah beim schwachen Schein der zusammensinkenden Glut, daß sie am Fenster stand: Sie hatte den einen Laden aufgeschoben und sah durch den Spalt hinaus.	NN
Dann drehte sie sich um, merkte, daß ich wach war, und rief( ich sehe noch, wie sie dabei mit dem Ballen der linken Hand an ihrer Wange emporfuhr und das vorgefallene Haar über die Schulter zurückwarf):	IS
» Es ist noch lange nicht Tag, noch lange nicht! «	DS
Nun sah ich erst recht, wie groß und schön sie war, und konnte den Augenblick kaum erwarten, daß sie mit wenigen der ruhigen großen Schritte ihrer schönen Füße, an denen der rötliche Schein emporglomm, wieder bei mir wäre.	IS
Sie trat aber noch vorher an den Kamin, bog sich zur Erde, nahm das letzte schwere Scheit, das draußen lag, in ihre strahlenden nackten Arme und warf es schnell in dieGlut.	NN
Dann wandte sie sich, ihr Gesicht funkelte von Flammen und Freude, mit der Hand riß sie im Vorbeilaufen einen Apfel vom Tisch und war schon bei mir, ihre Glieder noch vom frischen Anhauch des Feuers umweht und dann gleich aufgelöst und von innen her von stärkeren Flammen durchschüttert, mit der Rechten mich umfassend, mit der Linken zugleich die angebissene kühle Frucht und Wangen, Lippen und Augen meinem Mund darbietend.	NN
Das letzte Scheit im Kamin brannte stärker als alle anderen.	NN
Aufsprühend sog es die Flamme in sich und ließ sie dann wieder gewaltig emporlohen, daß der Feuerschein über unshinschlug, wie eine Welle, die an der Wand sich brach und unsere umschlungenen Schatten jäh emporhob und wieder sinken ließ.	NN
Immer wieder knisterte das starke Holz und nährte aus seinem Innern immer wieder neue Flammen, die emporzüngelten und das schwere Dunkel mit Güssen und Garben von rötlicher Helle verdrängten.	NN
Auf einmal aber sank die Flamme hin, und ein kalter Lufthauch tat leise wie eine Hand den Fensterladen auf und entblößte die fahle widerwärtige Dämmerung.	NN
Wir setzten uns auf und wußten, daß nun der Tag da war.	IS
Aber das da draußen glich keinem Tag.	NN
Es glich nicht dem Aufwachen der Welt.	NN
Was da draußen lag, sah nicht aus wie eine Straße.	NN
Nichts Einzelnes ließ sich erkennen:	NN
es war ein farbloser, wesenloser Wust, in dem sich zeitlose Larven hinbewegen mochten.	NN
