text	stwr
Sie wird — früher oder später — stattfinden müssen, schon um der wachsenden Betheiligung willen.	NN
Aber freilich wird sie auch für das förderlich sein, was wir als durchaus nothwendig zum wahrhaften Gedeihen des ganzen Instituts betrachten, zur Hereinziehung größerer Chorwerke, insbesondere des Oratoriums in den Kreis der aufzuführenden Musiken.	RP
Wir glauben nicht, dem Einwande speciell begegnen zu müssen, daß hiermit einem großen Theile des jetzigen Publicums wenig gedient wäre.	IS
Denn das Publicum ist ein lenksames und bestimmbares Wesen und läßt sich gerade vom Schlechteren zum Besseren gern hinanführen, während es, um den umgekehrten Schritt zur Verschlechterung zu machen, keines Führers bedarf.	NN
Und wenn selbst ein Theil der jetzigen Besucher, welche nach dem goetheschen	NN
Worte, „ überall nur Zerstreuung in der Zerstreuung suchen ", zu einem größeren Ernst und zu gesteigerter Pflege des Bedeutenden scheel sehen, ja vielleicht die gewohnten Räume meidensollte, so würde der aufrichtige Beifall der Guten dem Directorium hierfür Trost bieten, und für die etwaigen Lücken in der Abonnentenzahl würde reichlicher Ersatz nicht fehlen.	DS
Freilich hat es den Anschein, als ob diese Umgestaltung der Programme mit großen Schwierigkeiten verknüpft wäre.	NN
Der räumlichen Hindernisse ist schon gedachtworden, allein sie sind keineswegs die einzigen.	RP
Vor allem bedarf es hierzu größerer Chormittel, als bis jetzt zu Gebote stehen mögen.	NN
Früher bestand zwischen der leipziger Singakademie und dem Gewandhaus eine Uebereinkunft, nach welcher dieselbe die Choraufführungen übernahm, verstärkt durch das Thomaner-Sängerchor, den akademischen Gesangverein und andern „ kunstgeübte Dilettanten ".	IS
Dieses Verhältniß hat sich im Laufe der Zeit gelockert und dann ganz gelöst.	NN
Allein jetzt hat Kapellmeister Reinecke in richtiger Erkenntniß des Bedürfnisses die Bildung und Leitung eines vorläufig nicht sehr mitgliederreichen Vereines übernommen, der seine Kräfte mit dankenswerther Bereitwilligkeit dem Gewandhause zur Verfügung stellt, und dessen Leistungen günstige Erwartungen für die Zukunft erwecken.	NN
Dieser Verein erscheint durchaus dazu angethan, den Kern für einen größeren Chor zu bilden, dessen Zusammentreten durch eine vertrauende Appellation an das Publicum gefördert werden dürfte, und dessen gefängliche Ausbildung wo möglich in den Händen des bisherigen Dirigenten bleiben müßte.	NN
Fast alle Jahre zeigt es sich bei Gelegenheit der Aufführung von Bachs Passionsmusik am Charfreitage,	NN
daß in Leipzig sich frische Kräfte, Lust und Liebe und Eifer genug finden, um hoffen zu können, daß wenn ein Musikinstitut, auf das der Leipziger mit Recht stolz ist, größere und bedeutendere Werke in Angriff nehmen wollte, auch eine thätige Betheiligung des singenden Publicums stattfinden werde.	IS
So würde man wohl auch erwarten dürfen, daß die leipziger jungen Damen, eine Art aristokratischer Zurückhaltung aufgebend, dem Beispiele anderer Städte folgen und sich vor allem die mendelssohnsche Zeit ins Gedächtniß zurückrufen lassen werden, wo es unter den leipziger Frauen und Mädchen für eine Ehre galt, zur Mitwirkung aufgefordert zu werden.	IS
Ein zweiter Uebelstand liegt in der Schwierigkeit, geeignete Vertreter der Solopartien in diesen Aufführungen zu finden.	NN
Der wirklich tüchtigen, für ernste Musik geschickten Concertsänger und Sängerinnen sind nicht, viele, und die wenigen vorhandenen sind kostbar geworden in des Worts verwegenster Bedeutung.	NN
„ Wollte man also, " so argumentirt man gemeiniglich, „ für derartige größere Aufführungen sich der ersten Gesangskräfte versichern, so würde dieses Unternehmen mit einer unerträglichen Belastung des Budgets verknüpft sein, welche zu großen Unzuträglichkeiten, zu verderblicher Sparsamkeit auf allen anderen Punkten führen.	DS
