text	stwr
Das vierte war orangefarben eingerichtet und hatte orangefarbene Beleuchtung.	NN
Das fünfte war weiß, das sechste violett.	NN
Die Wände des siebenten Zimmers aber waren dicht mit schwarzem Sammet bezogen, der sich auch über die Deckenwölbung spannte und in schweren Falten auf einen Teppich von gleichem Stoffeniederfiel.	NN
Und nur in diesem Raume glich die Farbe der Fenster nicht derjenigen der Dekoration: hier waren die Scheiben scharlachrot– wie Blut.	NN
Nun waren sämtliche Gemächer zwar reich an goldenen Ziergegenständen, die an den Wänden entlang standen oder von der Decke herabhingen, kein einziges aber besaß einen Kandelaber oder Kronleuchter.	NN
Es gab weder Lampen- noch Kerzenlicht.	NN
Statt dessen war draußen auf der an den Zimmern hinlaufenden Galerie vor jedem Fenster ein schwerer Dreifuß aufgestellt, der ein kupfernes Feuerbecken trug, dessen Flamme ihren Schein durch das farbige Fenster hereinwarf und so den Raum schimmernd erhellte.	NN
Hierdurch wurden die phantastischsten Wirkungen erzielt.	NN
In dem westlichsten oder schwarzen Gemach aber war der Glanz der Flammenglut, der durch die blutig roten Scheiben in die schwarzen Sammetfalten fiel, so gespenstisch und gab den Gesichtern der hier Eintretenden ein derart erschreckendes Aussehen, daß nur wenige aus der Gesellschaft kühn genug waren, den Fuß über die Schwelle zu setzen.	NN
In diesem Gemach befand sich an der westlichen Wand auch eine hohe Standuhr in einem riesenhaften Ebenholzkasten.	NN
Ihr Pendel schwang mit dumpfem, wuchtigem, eintönigem Schlag hin und her; und wenn der Minutenzeiger seinen Kreislauf über das Zifferblatt beendet hatte und die Stunde schlug, so kam aus den ehernen Lungen der Uhr ein voller, tiefer, sonorer Ton, dessen Klang so sonderbar ernst und so feierlich war, daß bei jedem Stundenschlag die Musikanten des Orchesters, von einer unerklärlichen Gewalt gezwungen, ihr Spiel unterbrachen, um diesem Ton zu lauschen.	NN
So mußte der Tanz plötzlich aussetzen, und eine kurze Mißstimmung befiel die heitere Gesellschaft.	NN
So lange die Schläge der Uhr ertönten, sah man selbst die Fröhlichsten erbleichen, und die Älteren und Besonneneren strichen mit der Hand über die Stirn, als wollten sie wirre Traumbilder oder unliebsame Gedanken verscheuchen.	RP
Kaum aber war der letzte Nachhall verklungen, so durchlief ein lustiges Lachen die Versammlung.	NN
Die Musikanten schämten sich lächelnd ihrer Empfindsamkeit und Torheit, und flüsternd vereinbarten sie, daß der nächste Stundenschlag sie nicht wieder derart aus der Fassung bringen solle.	IS
Allein wenn nach wiederum sechzig Minuten( dreitausendsechshundert Sekunden der flüchtigen Zeit) die Uhr von neuem anschlug, trat dasselbe allgemeine Unbehagen ein, dasselbe Bangen und Sinnen wie vordem.	NN
Doch wenn man hiervon absah, war es eine prächtige Lustbarkeit.	NN
Der Prinz hatte einen eigenartigen Geschmack bewiesen.	NN
Er hatte ein feines Empfinden für Farbenwirkungen.	NN
Alles Herkömmliche und Modische war ihm zuwider, er hatte seine eigenen kühnen Ideen, und seine Phantasie liebte seltsame glühende Bilder.	NN
Es gab Leute, die ihn für wahnsinnig hielten.	RP
Sein Gefolge aber wußte, daß er es nicht wahr.	IS
Doch man mußte ihn sehen und kennen, um dessen	RP
gewiß	RP
zu sein.	RP
Die Einrichtung und Ausschmückung der sieben Gemächer war eigens für dieses Fest ganz nach des Prinzen eigenen Angaben gemacht worden, und sein eigener merkwürdiger Geschmack hatte auch den Charakter der Maskerade bestimmt.	RP
