text	stwr
Er aber hatte mit der einen Hand das Notenpult, mit der andern seine Violine angefaßt und rief hastig:	NN
» Was ich devotest verbitten muß.	DS
Das Honorarium für mein Spiel ist mir bereits in Fülle zuteil geworden, eines andern Verdienstes aber bin ich mir zur Zeit nicht bewußt. «	DS
Dabei machte er mir mit einer Abart vornehmer Leichtigkeit einen ziemlich linkischen Kratzfuß und entfernte sich, so schnell ihn seine alten Beine trugen.	NN
Ich hatte, wie gesagt, die Lust verloren, dem Volksfeste für diesen Tag länger beizuwohnen, ich ging daher heimwärts, den Weg nach der Leopoldstadt einschlagend, und, von Staub und Hitze erschöpft, trat ich in einen der dortigen vielen Wirtsgärten, die, an gewöhnlichen Tagen überfüllt, heute ihre ganze Kundschaft der Brigittenau abgegeben hatten.	IS
Die Stille des Ortes, im Abstich der lärmenden Volksmenge, tat mir wohl, und mich verschiedenen Gedankenüberlassend, an denen der alte Spielmann nicht den letzten Anteil hatte, war es völlig Nacht geworden, als ich endlich des Nachhausegehens gedachte, den Betrag meiner Rechnung auf den Tisch legte und der Stadt zuschritt.	RP
In der Gärtnergasse, hatte der alte Mann gesagt, wohne er.	IS
» Ist hier in der Nähe eine Gärtnergasse? « fragte ich einen kleinen Jungen, der über den Weg lief.	DS
» Dort, Herr! « versetzte er, indem er auf eine Querstraße hinwies, die, von der Häusermasse der Vorstadt sich entfernend, gegen das freie Feld hinaus lief.	DS
Ich folgte der Richtung.	NN
Die Straße bestand aus zerstreuten einzelnen Häusern, die, zwischen großen Küchengärten gelegen, die Beschäftigung der Bewohner und den Ursprung des Namens Gärtnergasse augenfällig darlegten.	NN
In welcher dieser elenden Hütten wohl mein Original wohnen mochte?	indirect freeIndirect
Ich hatte die Hausnummer glücklich vergessen, auch war in der Dunkelheit an das Erkennen irgend einer Bezeichnung kaum zu denken.	RP
Da schritt, auf mich zukommend, ein mit Küchengewächsen schwer beladener Mann an mir vorüber.	NN
» Kratzt der Alte einmal wieder «, brummte er, » und stört die ordentlichen Leute in ihrer Nachtruhe. «	DS
Zugleich, wie ich vorwärtsging, schlug der leise, langgehaltene Ton einer Violine an mein Ohr, der aus dem offen stehenden Bodenfenster eines wenig entfernten ärmlichen Hauses zu kommen schien, das niedrig und ohne Stockwerk wie die übrigen sich durch dieses in der Umgrenzung des Daches liegende Giebelfenster vor den andern auszeichnete.	NN
Ich stand stille.	NN
Ein leiser, aber bestimmt gegriffener Ton schwoll bis zur Heftigkeit, senkte sich, verklang um gleich darauf wieder bis zum lautesten Gellen emporzusteigen und zwar immer derselbe Ton mit einer Art genußreichem Daraufberuhen wiederholt.	NN
Endlich kam ein Intervall.	NN
Es war die Quarte.	NN
Hatte der Spieler sich vorher an dem Klange des einzelnen Tones geweidet, so war nun das gleichsam wollüstige Schmecken dieses harmonischen Verhältnisses noch ungleich fühlbarer.	NN
Sprungweise gegriffen, zugleich gestrichen, durch die dazwischen liegende Stufenreihe höchst holperig verbunden, die Terz markiert, wieder holt.	NN
Die Quinte daran gefügt, einmal mit zitterndem Klang, wie ein stilles Weinen, ausgehalten, verhallend dann in wirbelnder Schnelligkeit ewig wiederholt, immer dieselben Verhältnisse, die nämlichen Töne.	NN
– Und das nannte der alte Mann Phantasieren!	RP
– Obgleich es im Grunde allerdings ein Phantasieren war, für den Spieler nämlich, nur nicht auch für den Hörer.	NN
Ich weiß nicht, wie lange das gedauert haben mochte und wie arg es geworden war, als plötzlich die Türe des Hauses aufging ein Mann, nur mit dem Hemde und lose eingeknöpftem Beinkleide angetan, von der Schwelle bis in die Mitte der Straße trat und zu dem Giebelfensteremporrief:	IS
» Soll das heute einmal wieder gar kein Ende nehmen? «	DS
Der Ton der Stimme war dabei unwillig, aber nicht hart oder beleidigend.	NN
