text	stwr
Dieselben in grosser Ausführung.	NN
Dieselben in riesiger.	NN
Eines ist fast schon ein Weihkessel - - -.	NN
Die Gondolieri im Kanal » weichen geschickt aus «, wie es in den Zeitungsberichten heisst.	DS
» Wie Kavaliere benehmen sie sich - - - «, sagte eine junge Dame, » wie sie mit den Augen grüssen - - -! «	DS
Dreissig tausend Menschen steigen die Holzbrücken hinauf, hinab, fliessen auseinander auf den Plätzen, stauen auf den Brücken.	NN
» Echt venetianisches Volksleben entwickelt sich– «, denken die Reporter.	DS
Die gelbe Gondel mit dem rothen Lichte legt an.	NN
Die junge Serenaden-Sängerin singt in der gelben Gondel.	NN
Bei den Strassensängern steht ein Pferdehändler, eingehängt in Eine mit goldenen Haaren.	NN
Ein schwarzes Seidenkleid mit bordeaux-rothen Glasperlen fliesst an ihrem süssen Leib herab und schimmert - - -.	NN
Die Guitarren klimpern.	NN
Der Abendwind verdünnt sie, haucht sie weg - - -.	NN
Echt venetianisches Volksleben entwickelt sich–.	NN
Der Pferdehändler steht da mit seinem gewölbten Rücken und seinem schmalen Brustkasten.	NN
An der Dame mit den goldenen Haaren fliesst die Seide herab mit bordeauxrothem Geait - - -.	NN
Siefühlt:	NN
» Hierher gehöre ich - - -! «	DS
Bei der Sängerkapelle singt ein Tenor solo aus einem Notenblatte.	NN
Die Anderen machen nur:	NN
» brum, brum, brum–. «	DS
An einen Platanenbaum gelehnt, steht Frau Fabrikdirektor vonH.	NN
Sie ist blass, hat ein edles Antlitz - - -.	NN
Ein junger Dichter grüsst sie höflich.	NN
Sie dankt kaum.	NN
Dann fühlt sie: » Komme her, unter die Platane und höre mit mir dem italienischen Sänger zu––. «	DS
Das Notenblatt ist störend « sagt der Gatte, » man sollte frei singen. «	DS
» Jawohl « sagt sie.	DS
Venetianisches Leben!	NN
Müde Gesänge, stehendes Wasser, alte verödete Paläste - - -.	NN
An der Platane steht Frau Fabrikdirektor vonH. Sie hat ein blasses Gesicht.	NN
Sie fühlt: » Venetianisches Leben - - -! «	DS
Der Gatte sagt: » Komm', Anna, es ist feucht, Du wirst Dich verkühlen - - -. «	DS
Sie denkt: « Guter, Braver - - - «, hängt sich in ihn ein.	DS
» Was ist es für ein Styl ?! « sagt sie über die Paläste.	DS
» Gothisch-Byzantinisch « sagt der Bankdirektor, » es war die höchste Blüthe - - -. «	DS
Sie kamen auf den grossen Platz, wo die hohen Birken sind.	NN
Der Platz war einsam.	NN
Le monde joyeux war den Strassensängern nachgezogen.	NN
Zwischen den Birken hingen die Bogenlampen, wiegten sich ein wenig.	NN
Der Nordwind wehte.	NN
Die Serenaden-Sängerin ging langsam über den Platz und die dunkle Holzbrücke hinauf - - -.	NN
Sie hatte ein Hemd an aus scharlachrothem Sammt, schwarze Haare, teint ambré.	NN
Der Bankdirektor und die Dame blieben stehen, sahen ihr nach - - -.	NN
Langsam stieg sie die Holzbrücke hinauf.	NN
Der weite Platz war leer.	NN
Es duftete nach Prater-Auen.	NN
Zwischen den Birken leuchteten die Bogenlampen.	NN
Der Nachtwind wehte - - -.	NN
Die Serenaden-Sängerin blieb oben stehen, verschwand auf der anderen Seite - - -.	NN
Dann hörte man singen: » Santa Lucia - - -. «	DS
Der Bankdirektor ging mit seiner Frau langsam über den grossen Platz.	NN
Später stiegen sie in eine schwarze Gondel, fuhren durch die Canäle.	NN
» Ca d'oro–– « sagte der Gondoliere mittheilsam.	DS
» Gracia « sagte der Bankdirektor und gab eine Krone.	DS
Eine schwarze Gondel kam ihnen entgegengeflossen.	NN
Ein junges Mädchen sass darin, allein.	NN
Sie hatte ein Hemd an aus scharlachrothem Sammt, schwarze Haare, teint ambré.	NN
Sie stützte die Elbogen auf die Kniee, das Kinn in die feinen Oliven-Hände.	NN
» La regina di Venetia - - - « sagte die Bankdirektors-Gattin, blickte der einsamen Gondel nach.	DS
» Schwärmerin - - - « sagte der Gatte milde.	DS
