text	stwr
Andrea verneigte sich zum Zeichen, daß er mit allem einverstanden sei.	NN
Hier ist Euer deutscher Paß, sagte der Sekretär.	DS
Eure Wohnung ist dem Palast der Gräfin Amidei benachbart.	DS
Es wird Euch ein leichtes sein, mit ihrer Kammerfrau ein Verhältnis anzuknüpfen, dessen Kosten Euch erstattet werden sollen.	DS
Was Ihr auf diesem Wege über die Beziehungen der Gräfin zu vornehmen Venezianern erfahrt, berichtet Ihr an diesem Ort.	DS
Die Republik erwartet, daß Ihr treu und gewissenhaft Eure Aufgabe erfüllt.	DS
Sie verpflichtet Euch nicht durch einen Eid, weil, wenn die Scheu vor den irdischen Strafen, die wir verhängen, Euch nicht in der Pflicht zurückhielte, Ihr kein Menschenblut in den Adern haben müßtet und also auch der himmlischen Gerechtigkeit spotten würdet.	DS
Ihr seid entlassen.	DS
Andrea verbeugte sich wiederum und wandte sich nach der Tür.	NN
Der Sekretär rief ihn zurück.	RP
Noch eins, sagte er, indem er ein Kästchen aufschloß, das auf dem Tische stand.	DS
Tretet heran und betrachtet den Dolch in diesem Kästchen.	DS
Es sind große Waffenfabriken in Brescia.	DS
Entsinnt Ihr Euch, dort irgend eine ähnliche Arbeit gesehen zuhaben?	DS
Andrea blickte, mit letzter Kraft sich bezwingend, in den Behälter, den ihm der Sekretär entgegenhielt.	NN
Er erkannte die Waffe nur zu wohl.	NN
Es war ein zweischneidiges Messer, der Griff, ebenfalls stählern, in Kreuzesform.	NN
Auf der Klinge, vom Blut noch nichtgereinigt, standen die Worte eingegraben:	NN
» Tod allen Staatsinquisitoren «.	DS
Nach einer längeren Prüfung schob er mit fester Hand das Kästchen zurück.	NN
Ich entsinne mich nicht, sagte er, einen ähnlichen Dolch in den Kaufläden von Brescia gesehen zu haben.	DS
Es ist gut.	DS
Der Sekretär verschloß das Kästchen wieder und winkte ihm mit der Hand, zu gehen.	NN
Langsam schritt Andrea hinaus.	NN
Die Hellebardiere ließen ihn passieren; wie im Traum ging er den hallenden Korridor entlang, und erst als er auf der dunkeln Treppe war, gönnte er sich's, einen Augenblick auf einer der Marmorstufenniederzusitzen.	NN
Seine Kniee drohten einzubrechen; der kalte Schweiß bedeckte seine Stirn, die Zunge klebte ihm am Gaumen.	NN
Als er ins Freie hinaustrat, atmete er tief auf, richtete den Kopf mutig in die Höhe und nahm seine entschiedene Haltung wieder an.	NN
Am Portal draußen, das sich nach der Piazetta öffnet, sah er einen Haufen Volkes dicht beisammen stehen, vertieft in die Lesung eines großen Anschlages, der an eine der Säulen angeheftet war.	NN
Er trat ebenfalls hinzu und las, daß vom Rat der Zehn mit hoher Bewilligung des Dogen eine Belohnung von tausend Zechinen und die Begnadigung eines Verbannten oder Verurteilten demjenigen verheißen werde, der über den Mörder Veniers Auskunft zu geben wisse.	RP
Das Volk strömte vor der Säule ab und zu, und nur einige lauernde Gesichter tauchten beharrlich immer wieder unter den Arkaden auf und bewachten die Mienen der Lesenden.	NN
Auch Andrea entging ihnen nicht.	NN
Aber mit der Gleichgültigkeit eines völlig unbeteiligten Fremden machte er, nachdem er das Blatt überflogen, anderen Neugierigen Platz und stieg ruhig am großen Kanal in eine Gondel, die ihn nach dem Hotel des österreichischen Gesandten bringen sollte.	NN
Als er nach einer längeren Fahrt vor dem ziemlich abgelegenen Palast ausstieg, der den doppelköpfigen Adler über dem Eingang trug, bewegte gerade ein hochgewachsener junger Mann den Klopfer am Tor.	NN
