text	stwr
» Marsch, zu deiner Mutter hinüber! «	DS
Dem Leopold ging die harte Behandlung des Kindes nahe, er rückte den Sessel geräuschvoll fort, trat an das Fenster und schaute der Lene nach.	NN
Die Kleine patschte gleichgültig, ohne sich umzusehen, durch die Regenpfützen über den langen Hof.	NN
Als er so hinausstarrte, blendete ihn etwas in der Luft, und wie er aufblickte, guckte das weiße Gesichtchen der Hanne drüben aus der Dachluke, und ihre kleinen Hände winkten ihm tröstend und beruhigend zu.	NN
» Was hat das Kind nur?	DS
Es stellt sichan, als wollte es heraus auf das Dach kriechen «, dachte der Leopold und erwischte sich dabei, daß er es vor sich hin gesprochen hatte, denn der Alte hielt in seinem Hinundherwandeln inne und schaute auch hinaus in die Luft.	reported;direct
Der Heimgekehrte lehnte sich mit einer Schulter an das Fensterkreuz und blickte empor zu den hastig treibenden Wolken.	NN
Er war wie zerschlagen, so müde, so traurig, wie sollte es in Zukunft werden, wenn schon der Tag, an dem er heimkam, so anhub...	FI
Immer wieder glitten Schatten über sein junges Gesicht, es wurde dunkel und hell, starr und bewegt, je nachdem droben die verschwommenen geisterhaften Gebilde über den bleifarbenen Himmel eilten.	NN
Die Wolken ballten sich zusammen zu menschenähnlichen Gestalten, sie schleppten dunkle und helle Gewänder hinter sich her... und jetzt jagten gar gespenstische Rosse da oben, und der Leopold dachte: Vielleicht ist wirklich was dahinter, und es geht droben so wild zu wie drunten, nirgends gibt 's eine rechte Ruh!	DS
Der Schlosser ging noch immer in der Stube auf und nieder und schielte über die Achsel nach seinem Sohn; plötzlich fragte er:	NN
» Aber stumm bist du doch nicht worden?	DS
–	DS
He ?! «	DS
» Glaub nicht. «	DS
» Warum redest du also nicht? «	DS
Wie leiser Spott klang es zurück:	NN
» Bis jetzt hat der Herr Vater hübsch viel zu reden gehabt. «	DS
» Jetzt bin ich fertig. «	DS
» Schon?... «	DS
» Ja! «	DS
» So! «	DS
Der Soldat schaute ziellos ins Leere, und über sein hageres Gesicht flog ein Lächeln, das nur ein klein wenig in den Mundwinkeln weilte und dann erstarb, um jenem traurigen Ausdruck Platz zu machen, der öfter und öfter wiederkehrte.	NN
» Sie haben mich jetzt die ganze Zeit angeschaut und mich behandelt und zu mir geredet, als ob ich recht was Niederträchtiges getan hätt... ich mein aber, wenn einer von uns zwei schimpfen oder klagen dürft, so wär ich der... oder etwa nicht? «	DS
Der Alte hustete sehr laut, räusperte sich, öffnete die Küchentüre und spuckte hinaus, er schaute nicht auf und gab keine Antwort.	RP
» Aber was hilft da alles Schimpfieren und Lamentieren «, fuhr der Leopold fort; er zeigte nachlässig mit einer gewissen Vornehmheit nach dem alten Schubladenkasten, auf welchem die bescheidenen Schaustücke und Prunktassen rund um den vergoldeten Christus standen.	DS
Mit übertriebenem Ernst sagte er:	NN
» Dort stehen noch die alten Kaffeeschalen von der Großmutterzeit her, sind alleweil dort gestanden, ist ihnen kein Henkel abgeschlagen worden...	DS
Warum lobt denn der Herr Vater die alten Schalen nicht dafür, daß ihnen nichts geschehen ist, weil halt die Frau Mutter allezeit fein Obacht gegeben hat auf das gebrechliche Zeug? «	DS
Der Schlosser schaute seinen Sohn verdutzt an, dann nahm er im Vorbeigehen eine der Kaffeetassen in die Hand, blickte wieder diese genau an und stellte sie nach einer Weile ungewöhnlich behutsam auf ihren Platz.	NN
