text	stwr
Es ist Tatsache, daß die Väter damit anfingen, ihn zu hätscheln und in Baumwolle einzuwickeln.	DS
Seine Kameraden, auch mein Halunke, haben sich oft darüber aufgehalten.	DS
Ich begreife, daß die Väter, wie sie beschaffen sind, das Kind hassen, seit der Marschall das Mißgeschick hatte, sie zu entlarven.	DS
Aber warum sie, denen der Marschall gleichgültig war, einen Vorteil darin fanden, das Kind zuerst über die dem Schwachen gebührende Schonung hinaus zu begünstigen, das entgeht mir. ‹	DS
› Hm ‹, machte ich.	DS
› Und gerade das muß ich wissen, Fagon. ‹	DS
› Nun denn, Argenson ‹, begann ich mein Bekenntnis– auch dir, Majestät, lege ich es ab, denn dich zumeist habe ich beleidigt– › da ich Julian bei den Vätern um jeden Preis warm betten wollte und ihm keine durchschlagende Empfehlung wußte– man plaudert ja zuweilen ein bißchen, und so erzählte ich den Vätern Rapin und Bouhours, die ich in einer Damengesellschaft fand, Julians Mutter sei dir, dem Könige, eine angenehme Erscheinung gewesen.	DS
Die reine Wahrheit.	DS
Kein Wort darüber hinaus, bei meiner Ehre, Argenson ! ‹	DS
Dieser verzog das Gesicht.	DS
Du, Majestät, zeigest mir ein finsteres und ungnädiges.	DS
Aber, Sire, trage ich die Schuld, wenn die Einbildungskraft der Väter Jesuiten das Reinste ins Zweideutige umarbeitet?	DS
› Als sie dann ‹, fuhr ich fort, › den Marschall zu hassen und sich für ihn zu interessieren begannen, lauschten und forschten sie nach ihrer Weise, erfuhren aber nichts, als daß Julians Mutter das reinste Geschöpf der Erde war, bevor sie der Engel wurde, der jetzt über die Erde lächelt.	DS
Leider kamen die Väter zur Überzeugung ihres Irrtums gerade, da das Kind desselben am meisten bedurft hätte. ‹	DS
Argenson nickte. «	DS
» Fagon «, sagte der König fast strenge, » das war deine dritte und größte Freiheit.	DS
Spieltest du so leichtsinnig mit meinem Namen und dem Rufe eines von dir angebeteten Weibes, hättest du	DS
mir	DS
wenigstens diesen Frevel verschweigen sollen, selbst wenn deine Geschichte dadurch unverständlicher geworden wäre.	DS
Und sage mir, Fagon: hast du da nicht nach dem verrufenen Satze gehandelt, daß der Zweck die Mittel heilige?	DS
Bist du in den Orden getreten? «	DS
» Wir alle sind es ein bißchen, Majestät«, lächelte Fagon und fuhr fort:	DS
» Mitte Weges begegneten wir dem Père Amiel, der wie ein Unglücklicher umherirrte und, meinen Wagen erkennend, sich so verzweifelt gebärdete, daß ich halten ließ.	DS
Am Kutschenschlage entwickelte er seine närrische Mimik und war im Augenblicke von einem Kreise toll lachender Gassenjungen umgeben.	DS
Ich hieß ihn einsteigen.	DS
› Der Mutter Gottes sei gedankt, daß ich Euch finde, Herr Fagon!	DS
Dem Julian, welchen Ihr beschützet, ist ein Leid geschehen, und unschuldig ist er, wie der zerschmetterte kleine Astyanax! ‹ deklamierte der Nasige.	DS
› Wenn Ihr, Herr Fagon, den seltsamen Blick gesehen hättet, welchen der Knabe gegen seinen Henker erhob, diesen Blick des Grauens und der Todes angst! ‹	DS
Père Amiel schöpfte Atem.	DS
› Flöhe ich über Meer, mich verfolgte dieser Blick!	DS
Begrübe ich mich in einen finstern Turm, er dränge durch die Mauer!	DS
Verkröche ich mich– ‹	DS
› Wenn Ihr Euch nur nicht verkriechet, Professor ‹, unterbrach ihn der Minister, › jetzt, da es gilt, dem Père Tellier– denn zu diesem fahren wir und Ihr fahret mit– ins Angesicht Zeugnis abzulegen!	DS
