text	stwr
» Aber wie stell ich es an, bis Samstag zu leben «, sagte er kleinlaut.	DS
» Heut ist erst Mittwoch.	DS
Wenn ich nichts von ihm auf Borg nehmen darf, so muß ich verhungern. «	DS
Sie hatte sich schon früher am Saume ihres Rockes zu schaffen gemacht und einen kleinen Teil der Naht aufgetrennt.	NN
Jetzt zog sie ein zusammengewickeltes Stückchen Papier daraus hervor und entfaltete es langsam.	NN
Es war eines jener Banknotenfragmente, welche damals in Österreich unter dem Namen » Viertel « im Umlaufe waren und die mangelnde Scheidemünze ersetzen mußten.	NN
Sie reichte es Georg hin.	NN
» Nimm «, sagte sie; » das langt bis Samstag, wenn du recht sparsam bist.	DS
Du kannst es mir allwöchentlich kleinweise von deinem Lohn zurückgeben. «	DS
Er blickte sprachlos auf das abgegriffene Zettelchen in ihrer Hand.	NN
Überraschung, Rührung und verschämte Freude malten sich wundersam in seinem Antlitz.	NN
Er war wie betäubt und regte sich nicht.	NN
» Es ist mein einziges «, fuhr sie treuherzig fort.	DS
» Unser Ingenieur hat mir's geschenkt, als er im vorigen Monate hier war.	DS
Er hatte seinen Mantel in der nächsten Hütte liegen lassen, und den mußt' ich ihm holen.	DS
Aber du tust mir einen Gefallen, wenn du das Geld nimmst.	DS
Ich fürcht immer, ich könnt' es verlieren; derhalb hab' ich 's auch in meinen Rock eingenäht.	DS
Wenn der Aufseher darum wüßte, hätt' er mir's längst abgefordert . «	DS
Und damit legte sie es in seine Hand.	NN
» Aber jetzt komm und laß uns zum Essen gehen.	DS
Vergiß nicht, was ich dir wegen des Fleisches gesagt habe, und begnüg dich mit dem übrigen.	DS
Das Mehl ist zwar auch meistens dumpfig; aber gestern haben sie frische Kartoffeln gebracht.	DS
Und abends kannst du dir ein Glas Branntwein gönnen; das wird dir gut tun. «	DS
Er stand auf und folgte ihr schweigend.	NN
Nach einigen Schritten blieb er stehen und blickte ihr tief in die sanften braunen Augen.	NN
» Wie soll ich dir's vergelten, Tertschka «, sprach er mit zitternder Stimme.	DS
» So gut und lieb wie du war noch kein Mensch mit mir. «	DS
Ach was «, erwiderte sie; » man muß sich gegenseitig helfen in der Welt.	DS
Und dann– du bist ja auch gut.	DS
Das hab' ich dir gleich gestern angesehen, als du kamst. «	DS
Sie hatten die Hütte erreicht.	NN
Drinnen umlagerten die andern, aus schadhaften Näpfen essend, bereits den Herd, an welchem der Aufseher stand, die Ärmel aufgekrempelt und mit vorgebundener Schürze.	NN
Er war eben im Begriffe, ein mächtiges Bratenstück anzuschneiden, dessen brenzlicher Duft den Eintreten den entgegenschlug und Georg einen unwillkürlichen Seufzer entlockte.	NN
Auch die übrigen blickten gierig nach dem fetttriefenden Fleische und nahmen der Reihe nach ein Stück davon in Empfang, das sie von der Faust weg verzehrten.	NN
Einige legten Geld dafür nieder; bei den meisten jedoch machte der Aufseher ein Zeichen in ein kleines Büchlein.	NN
Georg hatte von Tertschka einen Napf erhalten; damit näherte er sich nun dem Herde.	NN
Der Aufseher sah ihn befremdet an.	NN
Endlich entsann er sich.	NN
» Aha, der Knirps von gestern! « rief er.	DS
» Nun, hast du etwas gearbeitet ? «	DS
» Ja; Steine hab' ich zerschlagen. «	DS
» Und nun hast du Lust, zu essen.	DS
Was willst du? «	DS
» Ich möcht euch um Grütze und Kartoffeln bitten. «	DS
