text	stwr
– » Ich kann nicht «, sagte Synnöve abermals und fing zu weinen an.	DS
– » Aber, liebes Kind, warum weinst Du denn? «	DS
– » Ich weiß nicht «, und sie schluchzte.	DS
» Sie weint so leicht «, sagte die Mutter, der Vater stand auf und ging an das Fenster.	DS
» Dort kommen zwei Männer auf den Hof zu «, sagte er.	DS
» Was?	DS
jetzt am späten Nachmittag? « fragte die Mutter und ging auch an das Fenster.	DS
Sie sahen lange hinaus.	NN
» Wer kann denn das bloß sein? « sprach sie, aber nicht gerade, als ob sie fragen wollte.	reported;direct
» Ich weiß nicht «, versetzte Guttorm, und sie sahen und sahen.	DS
» Das verstehe ich nicht recht «, sagte sie.	DS
– » Ich auch nicht «, sagte er.	DS
– » Aber sie müssen es doch sein «, sagte sie endlich.	DS
» Allerdings «, bekräftigte Guttorm.	DS
Die Männer kamen näher und näher; der ältere blieb stehen und blickte zurück; der jüngere gleichfalls; dann schritten sie weiter.	NN
Verstehst Du, was sie wollen? « fing Karen wieder an, in demselben Ton wie vorhin.	DS
» Nein, das versteh' ich nicht «, versetzte Guttorm.	DS
Die Mutter drehte sich um, ging zum Tisch, nahm das Geschirr ab und räumte etwas auf.	NN
» Du mußt Deine Tücher wieder umbinden, « sprach sie zu Synnöve; » es kommt Besuch. «	DS
Kaum hatte sie zu Ende gesprochen, da öffnete Sämund die Tür und trat ein; Thorbjörn hinter ihm.	RP
» Gesegnete Mahlzeit «, sagte Sämund, blieb einen Augenblick an der Tür stehen und trat dann langsam ein, um jeden einzelnen zubegrüßen; Thorbjörn folgte.	DS
Sie kamen zuletzt zu Synnöve, die noch in einer Ecke mit dem Tuch in der Hand stand, nicht wußte, ob sie es umbinden sollte, ja, kaum wußte, ob sie es in der Hand hielt.	IS
» Nehmt Platz, wo Ihr wollt«, sagte die Frau.	DS
» Danke, der Weg hier herüber ist nicht weit gewesen «, antwortete Sämund, setzte sich aber doch; Thorbjörn neben ihn.	DS
» Ihr wart ja heut nach der Kir che mit einemmal fort «, sagte Karen.	DS
» Wir haben Euch gesucht «, antwortete Sämund.	DS
» Heut waren viele Menschen da «, sagte Guttorm.	DS
» Sehr viele Menschen, « wiederholte Sämund, » es war ein schöner Kirchtag. «	DS
– » Ja, wir haben eben davon gesprochen «, sagte Karen.	DS
– » Es ist einem bei solcher Konfirmation so wunderlich zumute, wenn man selber Kinder hat «, fügte Guttorm hinzu.	DS
Seine Frau rückte auf der Bank etwas ab.	NN
» Ja, freilich, « sagte Sämund, » da denkt man ernstlich über sie nach,– und deshalb habe ich mich hierher auf den Weg gemacht «, sprach er weiter, sah sich fest und sicher um, nahm den Kautabak aus dem Mund, schob ein anderes Stück hinein, und legte das alte behutsam in eine Messingdose.	DS
Guttorm, Karen und Thorbjörn sahen unruhig hierhin und dorthin.	NN
– » Ich dachte mir, ich müßte mit Thorbjörn mal hergehen, « begann Sämund langsam; » allein hätte er es wohl sobald nicht fertig gekriegt und hätte sich auch allein nicht gut Bescheid holen können «, dabei blinzelte er zu Synnöve hinüber, die das merkte.	reported;direct
» Die Sache liegt nun so, daß er seinen Sinn auf sie gerichtet hat, auf sie, die Synnöve, seit der Zeit, da er Verstand genug für so etwas hatte; und es liegt wohl ebenfalls einigermaßen so, daß sie auch ihren Sinn auf ihn gerichtet hat.	DS
Und da meine ich, ist es das beste, wenn die beiden für immer zusammenkommen.	DS
