text	stwr
Mit Garantie auf Lebensdauer.	NN
Mit Läutwerk.	NN
Mit Bellvorrichtung: schlägt an wie ein Hund beim Nahen einer Gefahr( unentbehrlich für Angehörige des Heeres und der Marine).	NN
Mit Scherenfernrohr, mit Periskop für Unterseeboote.	NN
*	NN
Ich stand wie betäubt.	NN
Ein eisiger Schrecken kroch mir vom Rückenmark ins Gehirn.	NN
Was nützte es, daß ich	NN
rite	NN
den philosophischen Doktor an der Universität Illinois	NN
U. S.	NN
ehrenvoll gegen Erstattung von 320 D. bestanden hatte?	NN
Was nützte es, daß ich Antwort auf alle Fragen des Lebens wußte, wie zumBeispiel: warum?	RP
weshalb?	NN
weswegen?	NN
wozu?	NN
Was, sage ich, hat das alles für einen Nutzen und Gewinn, wenn ich nicht weiß, ob meine Uhr des Nachts leuchtet?	reported;indirect
Und das, muß ich gestehen, wußte ich nicht.	RP
Aber das gelbe Plakat mit den blutroten Buchstaben zwang mich unerbittlich zur inneren Einkehr.	NN
Ich fieberte den ganzen Tag.	NN
Ich aß nichts.	NN
Ich saß stier und verstört im Café Glasl vor einer Schale Nuß und dachte nur den ganzen Tag: Leuchtet meine Uhr des Nachts?	DS
... Leuchtet meine Uhr des Nachts?	DS
...	DS
Wenn es doch erst Abend... wenn es doch erst Nacht wäre!	DS
Eine Dame mit sanften Eidechsenaugen sah immer zu mir herüber.	NN
Es war die schönste Frau, die es auf der Welt geben konnte.	NN
Ich wagte nicht, sie anzusprechen.	RP
Ein Kreisel rotierte in meinem gänzlich hohlen Hirn:	NN
Leuchtet Ihre Uhr des Nachts?	DS
... Leuchtet Ihre Uhr des Nachts?	DS
... Schließlich konnte ich es nicht mehr aushalten: der silberne Schein, der aus den Augen der Dame floß, fiel wie Nebel auf mich.	DS
Ich stand auf, schwankte an ihrenTisch, und indem ich höflich den Hut zog, sagte ich mit vibrierender Stimme, rasend verliebt und meiner Sinne nicht mehr mächtig:	NN
» Leuchtet Ihre Uhr des Nachts? «	DS
Da nahm die Dame eines ihrer sanften blauen Augen aus ihrem Gesicht und warf es mir grollend an den Kopf.	NN
Es war ein Glasauge.	NN
Mit einer Beule an der Stirn verließ ich das Café.	NN
Der Abend hing die dunklen Netze um Tal und Hügel, um Busch und Baum.	NN
Die Straße war taghell erleuchtet von tausend elektrischen Äpfeln und Birnen.	NN
Ich zog meine Uhr– aber es war viel zu hell in den Straßen; wie konnte ich beim aufdringlichen Geflimmer der tausend Lampen sehen, ob meine Uhr leuchte?	NN
Ich nahm ein Auto und fuhr auf die Theresienwiese.	NN
Mutterseelenallein ging ich mitten auf die Wiese und zog bebend meine Uhr.	NN
Aber siehe, ich hatte nicht beachtet, daß Vollmond im Kalender angezeigt war.	IS
Höhnisch grinste der Mond auf dem Uhrglas.	NN
Ich fuhr in die Stadt zurück.	NN
Meine Temperatur war auf 45 gestiegen.	NN
Ich bestand nur noch aus Schweiß, in dem, wie ein Fettauge in der Bouillon, die Uhr schwamm.	NN
In der Schwanthalerstraße sah ich ein Schild: » Keller zu vermieten. «	DS
Sofort stürzte ich in das Haus und mietete trotz vorgerückter Nachtstunde den Keller zu einem geradezu lächerlichen Preise.	NN
Ich schloß ihn sorgfältig ab, verstopfte die Fensterlöcher und Türritzen und zog wiederum, auf alles gefaßt, meine Uhr.	NN
Ich wartete ein, zwei Minuten.	NN
Ich wartete drei Stunden.	NN
Sie leuchtete– nicht!	NN
Tränen traten mir in die Augen.	NN
Ich war eine verpfuschte Existenz.	NN
Mein Leben war zerstört.	NN
