text	stwr
Der Haß des niedern Volkes wider den Adel wird nur durch die Geistlichen mühsam niedergehalten, und jene Verbrüderung, die uns an Kucharstis Sarge vorgespiegelt wurde, hat weder innerlich noch äußerlich stattgefunden.	NN
Gestern sind die Gefangenen vom Fort Winiary, 71 an Zahl, nach Berlin abgeführt worden.	NN
Der Transport geschah unter starker Escorte und mit äußerster Vorsicht.	NN
Der Extrazug, welcher, die Unglücklichen aufnehmen sollte, wartete unterhalb des Bahnhofes auf sie, und so blieb denn auch Alles ruhig.	NN
Man hatte nämlich einige Befürchtungen, es könnten Demonstrationen oder Excesse stattfinden.	IS
Einen entfernten Grund zu solcher Erwartung bot die Unruhe, mit der man in den letzten Tagen jede außerordentliche Bewegung unserer Garnison ansah.	NN
Ob man aber eine wirkliche Berechtigung dazu hatte, wage ich zu bezweifeln.	IS
In Bezug auf die gostyner Affaire wenigstens hat meine Vermuthung, daß an derselben kein Wort wahr sei, mich nicht betrogen.	IS
Die posener Zeitung hat fünf Tage gebraucht, ehe sie sich dementirte.	RP
Es liegt darin in der That ein ganz unbegreiflicher Leichtsinn, da eine solche Nachricht nothwendigerweise beide Parteien hier aufs Aeußerste beunruhigen mußte, und da es der Posener Zeitung eine Kleinigkeit gewesen wäre, durch directe Anfrage bei der Behörde die Wahrheit zu erfahren.	RP
Auch die Geschichte von der Gräfin Dalska war erfunden.	NN
Was nun die Posener Zeitung nach der einen Seite hin sündigt, das fehlt die Ostdeutsche nach der anderen.	NN
Zur Zeit bekämpfen sich beide Blätter in Bezug auf den von der Posener empfohlenen Belagerungszustand in wenig erquicklicher Weise.	NN
Den Schaden davon tragen die deutschen Leser; der Grund aber für das gegenseitige Verhalten der beiden Blätter liegt darin, daß die Provinz für zwei Blätter denn doch zu klein ist.	NN
Die Posener Zeitung hat das Verdienst, jeder Zeit die Interessen der deutschen	NN
Bevölkerung mit Wärme vertreten zu haben; sonst konnte man ihr den Vorwurf machen, daß sie weder politische Farbe hielt, noch auf das gewerbliche, commercielle,	IS
literarische Leben der Provinz einen Einfluß übte, wie er z. B. von der Schlesischen Zeitung ausgeht.	IS
Wiederholter Redactionswechsel besserte wenig.	NN
Erst im vorigen Jahre constituirte sich ein Redactionsbureau, zu dem wir wohl das Vertrauen haben konnten, daß es die Zeitung zu heben im Stande sei, und die ersten Monate des Wetteifers mit der Ostdeutschen rechtfertigten dasselbe.	IS
Hoffentlich werden auch solche Wolken des Streites vorbeiziehen, und die Herren werden sich sagen, daß es außer der nationalen Erregung noch Gegenstände genug gebe, denen sie Fleiß und Aufmerksamkeit schuldig sind und daß sie den Kampf mit ihren Nebenbuhlern am besten zum Ausdrucke bringen, wenn sie ihren Weg mit treuer Hingebung verfolgen.	IS
Die Ostdeutsche Zeitung war ursprünglich nur in der Absicht gegründet, ein unabhängiges deutsches Organ zu sein.	NN
Sie sollte dabei besonders volkswirthschaftlichen wie wissenschaftlichen Interessen dienen und versprach sich viel von Gottschalks Redaction.	RP
Der gelehrte Dichter mußte sich bald selbst überzeugen, daß man bei sehr vielen Gaben doch immer der einen ermangeln könne, ein tüchtiger Redacteur zu sein.	IS
Mannigfachen Einflüssenhingegeben, viel lebendiger für seine Studien als für seine Zeitung interessirt,	NN
in Verhältnisse versetzt, die ihm ganz neu waren, berufen, um der Lehrer,	NN
Leiter einer ihm fremden Bevölkerung zu werden, brachte er seinen kleinen Nachen bald in falsches Fahrwasser, und wenn er es auch anderen Händen, als die es jetzt leiten, übergeben hätte, so würde es ihnen schwer geworden sein, etwas Ordentliches zu schaffen.	NN
Um sich von der Posener zu unterscheiden, mußte die Ostdeutsche eine andere Richtung einschlagen als sie — so fiel sie weiter nach links und nahm eine andere Stellung zur Nationalfrage.	NN
