text	stwr
Und geh nur weg, du Schmeichelkatze; diesmal lasse ich mich nicht 'rumbringen!	DS
... Schön ist 's nicht von Ihnen, Herr Markus, daß Sie dem hergelaufenen jungen Ding gegen eine rechtschaffene Frau überhelfen!	DS
Und der König Salomo in der Bibel hätten Sie dazumal auch nicht sein dürfen– nichts für ungut, Herr Markus, aber zu einem Urteil gehören auch Beweise!	DS
–	DS
Ja, lachen Sie nur, lachen Sie immerzu– ich nehm's Ihnen gar nicht übel!	DS
Weiß ich doch, daß ich zuletzt lache!	DS
...	DS
Das Mädchen sagt, der Henkeldukaten sei auch von unserer seligen Dame– Amtmanns neue Magd aber, wie sie dasteht, ist erst in den Hirschwinkel gekommen, nachdem die Frau Oberforstmeisterin längst begraben war.	DS
Hat die Selige vielleicht Henkeldukaten vom Himmel' runtergeschüttelt, und noch dazu für eine, die ihr Brot unter den Leuten suchenmuß, für eine, die sie bei Lebzeiten mit keinem Auge gesehen hat?	DS
Machen Sie mir doch so etwas nicht weis!	DS
... Und wieviel solcher Dukaten soll denn die alte Dame gehabt haben?	DS
Man kann sich doch nicht den ganzen Hals damit bepflastern, man trägt doch allemal nur einen– «	DS
» Man trägt auch neun an einer goldenen Halskette, wie eine solche im Nachlaß meiner Tante vorhanden ist, verehrteste Griebel! « fiel der Gutsherr mit einem Gemisch von Humor und Aerger ein.	DS
» Ich werde Ihnen in der That nachher die verlangten Beweise bringen– Sie sollen sich selbst überzeugen, daß zwei Goldmünzen an der Kette fehlen, und es ist wohl kein Zweifel, daß die eine auf das Vorwerk verschenkt worden ist.	DS
Oder wollen Sie leugnen, daß dort Leute wohnen, die der Verstorbenen auch nahe gestanden haben?	DS
– «	DS
Ei, wie werde ich denn das wollen?	DS
–	DS
Also wirklich, neun Stück an einer Kette, und alle egal? « fragte sie kleinlaut und betroffen.	DS
» Je nun, das hab' ich nicht gewußt, « entschuldigte sie sich achselzuckend.	DS
» Unsere alte Dame war keine, die sich gern putzte und mit ihren Schmucksachen behing– du lieber Gott, für wen denn auch?	DS
Bei der Tillröder Kirmse, die auch für den Hirschwinkel mit gilt, war das obere Stockwerk im Gutshause immer zwei Tage lang fest verschlossen, und keine Maus, geschweige denn ein Kirmsengast, hätte auch nur ein Kuchenkrümchen im Speiseschrank über uns gefunden– Gesellschaftstrubel und Staatmachen waren eben nicht ihre Sache!	DS
... Na ja, da wird 's schon so sein!	DS
Den andern Henkeldukaten hat die Frau Amtmann, oder vielleicht auch Fräulein Franz gekriegt...	DS
Aber da frage ich nun, wie kommt er denn an den Hals da– weißt du 's vielleicht, Jüngferchen? « wandte sie sich über die Schulter nach dem Mädchen hin.	DS
» Ich soll doch nicht etwa denken, daß die Damen auf dem Vorwerk es ruhig mit ansehen, wenn sich die Magd ihre Schmucksachen umbindet?	DS
Und noch dazu in der Woche, beim Heumachen und Scheuern, und zu dem verschossenen Fähnchen da, das dir nächstens vom Leibe fällt– 's ist der reine Spektakel– «	DS
» Aber, Mama! « fiel ihr Luise mit sanfter Mahnung ins Wort.	DS
Die Augen des jungen Mädchens hingen unverwandt an der » Aparten «, welche bei allen Demütigungen, die sie hinnehmen mußte, nicht einen Moment ihre stolz reservierte Haltung verlor.	DS
» Das klingt alles so verletzend– du bist doch sonst so gut und mitleidig und kannst kein nasses Auge sehen!	DS
