text	stwr
Alle schienen befriedigt.	NN
Die Meisten, wie sie zuerst den Platz betraten, machten zunächst große Augen, und begriffen nicht, wie Militär daherkam.	IS
Einzelne, als sie des Königs ansichtig wurden, durch die Uebung gedrillt, wollten ihr » Hoch! « loslegen.	RP
Doch es blieb ihnen in der Kehle stecken.	NN
Meinten wohl doch im letzten Moment, die Gelegenheit sei nicht günstig, und zu extraordinär.	IS
–	NN
Jetzt begann vom Himmel wieder, wie vor zwei Stunden, jener verdächtige citronengelbe Schwadem sich herabzusenken, der das erstemal die entsetzlichen gelben Schloßen zur Folge gehabt hatte.	NN
–	NN
Ich dachte an Deckung, und ging wie zufällig, da die vollständig zerfetzte Allee keinen Schutz mehrbot, gegen das andere Ende des Platzes, welches der Stadt abgewandt war, und wo eine große Bauhütte, die eine Seite ganz offen, genügend Schutz und Raum gewährte.	RP
Dort angekommen bemerkte ich, mit nicht geringer Verwunderung, eine Gruppe kleiner, untersetzter, etwas nachlässig gekleideter Leute, die offenbar alle zusammengehörten und sich verstanden, und von denen nicht ein Einziger an dem aufgeregten Trubel sich zu betheiligen schien.	RP
Mir kam plötzlich ein lächerlicher Gedanke:	RP
ich meinte, die Leute da hätten das ganze Ding in Scene gesetzt, und beobachteten, von einem geschützten Ort aus, wie Feuerwerker, ob alles programmmäßig ablaufe; so apathisch, ruhig, gleichgültig standen diese Menschen da.	IS
Sie waren sich alle so egal, aus ein und derselben Masse gemacht, ja, ihr Kleiderschnitt stimmte zusammen; da mußten die Gedanken auch gleichgerichtet gewesen sein.	RP
Ihre Köpfe saßen tief in den Schultern, die Beine kurz und wackelig, der Oberkörper wuchtig, breit; Grauköpfe und Graubärte; die Lippen fleischig und um-und- um ausrasirt; Nasen pointirt; Augen klein und vigilant; angenehm schnarrige Organe; die Rocktalljen saßen etwa 1 Schuh tiefer als die Körpertalljen; die Schöße lang, glänzend und abgerieben; schiefes Stiefelwerk; breitgeschwollene Hände; die ganze Erscheinung humoristisch.	NN
– Und Folgendes etwa konnte ich vernehmen:	NN
» Lassen S' es geh 'n!	DS
Lassen S' es geh 'n!	DS
Erinnern Se sich gefälligst, was ich Ihnen gesaagt habe:	DS
Das Silber geht noch höher! «	DS
– » »Gott, wie reden Se daher?	DS
Was helft mich das Silber?	DS
Mer brauche neue Metallicher! « «	DS
– » Nu,	DS
haben	DS
Se neue Metallicher? «	DS
– » » Ob mer haben neue Metallicher ?!	DS
Mer haben das	DS
Platiin,	DS
mer haben... ... « «	DS
– »	DS
Krause,	DS
sehen Se mal nach, wie	DS
Platin	DS
steht? «	DS
– » »	DS
Platin	DS
steht 2039 das Kilo « «	DS
– » Gott, meine Herren, es helft Ihne nix, wann Se des	DS
Platiin	DS
so erufftreibe.	DS
Es gibteres nit genug! «	DS
– » »	DS
Platin	DS
genuch, um en Mond drauß zu mache, und Ihren dumme Kopp dazu! « «	DS
– » Ka Beleidichung!	DS
'S Gered is umasonst!	DS
Mer muß sich entschließe.	DS
Ich hab 50 Pud	DS
Platin	DS
bei meim Schwager	DS
Salomon	DS
in Odessaliche.	DS
Ich gäb's um zwatausend un sechzig! «	DS
– » » Ich nähm 's; ich nähm 's. « «	DS
– » Gott, wie de Leut kreische.	DS
In Paris hem se schon vor fufzig Johr Minze aus Platin gemacht; ham 's widder aufstecke müsse; des Zeug war zu schwar; da könnt mer sich alle Woch e nei Hosetasch mache lasse müsse! «	DS
– » »Gott, wie Se redde!	DS
Schaue Se doch de Misemaschin an!	DS
Wie das Zeug vom Himmel runner droppt.	DS
Mer brauche neie Metallicher, wie ich Ihne gesagt hab! « «	DS
– » Herr	DS
Goldstein!	DS
«	DS
– » » Gehesemerewegg mit Ihrem › Herr	DS
Gold	DS
stein ‹.	DS
Ich bin ka › Herr	DS
Gold	DS
stein ‹ mehr.	DS
