text	stwr
» Es wird Gewitter «, sagte Elisabeth, indem sie ihren Schritt beeilte.	DS
Reinhard nickte schweigend, und beide gingen rasch am Ufer entlang, bis sie ihren Kahn erreicht hatten.	NN
Während der Überfahrt ließ Elisabeth ihre Hand auf dem Rande des Kahnes ruhen.	NN
Er blickte beim Rudern zu ihr hinüber; sie aber sah an ihm vorbei in die Ferne.	NN
So glitt sein Blick herunter und blieb auf ihrer Hand; und diese blasse Hand verriet ihm, was ihr Antlitz ihm verschwiegen hatte.	NN
Er sah auf ihr jenen feinen Zug geheimen Schmerzes, der sich so gern schöner Frauenhände bemächtigt, die nachts auf krankem Herzen liegen.	NN
– Als Elisabeth sein Auge auf ihrer Hand ruhen fühlte, ließ sie sie langsam über Bord ins Wasser gleiten.	NN
Auf dem Hofe angekommen, trafen sie einen Scherenschleiferkarren vor dem Herrenhause; ein Mann mit schwarzen niederhängenden Locken trat emsig das Rad und summte eine Zigeunermelodie zwischen den Zähnen, während ein eingeschirrter Hund schnaufend daneben lag.	NN
Auf dem Hausflur stand in Lumpen gehüllt ein Mädchen mit verstörten schönen Zügen und streckte bettelnd die Hand gegen Elisabeth aus.	NN
Reinhard griff in seine Tasche; aber Elisabeth kam ihm zuvor und schüttete hastig den ganzen Inhalt ihrer Börse in die offene Hand der Bettlerin.	NN
Dann wandte sie sich eilig ab, und Reinhard hörte, wie sie schluchzend die Treppe hinaufging.	NN
Er wollte sie aufhalten, aber er besann sich und blieb an der Treppe zurück.	RP
Das Mädchen stand noch immer auf demFlur, unbeweglich, das empfangene Almosen in die Hand.	NN
» Was willst du noch? « fragte Reinhard.	DS
Sie fuhr zusammen.	NN
» Ich will nichts mehr «, sagte sie; dann, den Kopf nach ihm zurückwendend, ihn anstarrend mit den verirrten Augen, ging sie langsam gegen die Tür.	DS
Er rief einen Namen aus, aber sie hörte es nicht mehr; mit gesenktem Haupte, mit über der Brust gekreuzten Armen schritt sie über den Hof hinab.	RP
Sterben, ach sterben	DS
Soll ich allein!	DS
Ein altes Lied brauste ihm ins Ohr, der Atem stand ihm still; eine kurze Weile, dann wandte er sich ab und ging auf sein Zimmer.	NN
Er setzte sich hin, um zu arbeiten, aber er hatte keine Gedanken.	RP
Nachdem er es eine Stunde lang vergebens versucht hatte, ging er ins Familienzimmer hinab.	NN
Es war niemandda, nur kühle grüne Dämmerung; auf Elisabeths Nähtisch lag ein rotes Band, das sie am Nachmittag um den Hals getragen hatte.	NN
Er nahm es in die Hand, aber es tat ihm weh, und er legte es wieder hin.	NN
Er hatte keine Ruhe, er ging an den See hinab und band den Kahn los; er ruderte hinüber und ging noch einmal alle Wege, die er kurz vorher mit Elisabeth zusammen gegangen war.	NN
Als er wieder nach Hause kam, war es dunkel; auf dem Hofe begegnete ihm der Kutscher, der die Wagenpferde ins Gras bringenwollte; die Reisenden waren eben zurückgekehrt.	NN
Bei seinem Eintritt in den Hausflur hörte er Erich im Gartensaal auf und ab schreiten.	NN
Er ging nicht zu ihm hinein; er stand einen Augenblick still und stieg dann leise die Treppe hinauf nach seinem Zimmer.	NN
Hier setzte er sich in den Lehnstuhl ans Fenster; er tat vor sich selbst, als wolle er die Nachtigall hören, die unten in den Taxuswänden schlug; aber er hörte nur den Schlag seines eigenen Herzens.	NN
